tick,last,bid,mid,ask,current_bid,mid,current_ask,position,position_vwap,pnl_per_share
13,20.05,20.02,20.05,20.08,20.03,20.05,20.07,0.0,0.0,0.0
13,20.05,20.02,20.05,20.08,20.03,20.05,20.07,0.0,0.0,0.0
13,20.05,20.03,20.05,20.07,20.03,20.05,20.07,0.0,0.0,0.0
13,20.05,20.03,20.05,20.07,20.03,20.05,20.07,0.0,0.0,0.0
13,20.05,20.03,20.05,20.07,20.03,20.05,20.07,0.0,0.0,0.0
13,20.05,20.03,20.05,20.07,20.03,20.05,20.07,0.0,0.0,0.0
13,20.05,20.03,20.05,20.07,20.03,20.05,20.07,0.0,0.0,0.0
13,20.05,20.03,20.05,20.07,20.03,20.05,20.07,0.0,0.0,0.0
13,20.05,20.03,20.05,20.07,20.03,20.05,20.07,0.0,0.0,0.0
13,20.05,20.03,20.05,20.07,20.03,20.05,20.07,0.0,0.0,0.0
13,20.05,20.03,20.05,20.07,20.03,20.05,20.07,0.0,0.0,0.0
13,20.05,20.03,20.05,20.07,20.03,20.05,20.07,0.0,0.0,0.0
13,20.05,20.03,20.05,20.07,20.03,20.05,20.07,0.0,0.0,0.0
13,20.05,20.03,20.05,20.07,20.03,20.05,20.07,0.0,0.0,0.0
13,20.05,20.03,20.05,20.07,20.03,20.05,20.07,0.0,0.0,0.0
13,20.03,20.02,20.02,20.03,20.03,20.02,20.07,5000.0,20.03,-0.010000000000001563
13,20.03,20.02,20.02,20.03,20.03,20.02,20.07,5000.0,20.03,-0.010000000000001563
13,20.03,20.02,20.02,20.03,20.03,20.02,20.07,5000.0,20.03,-0.010000000000001563
13,20.03,20.02,20.02,20.03,20.03,20.02,20.07,5000.0,20.03,-0.010000000000001563
13,20.03,20.02,20.02,20.03,20.03,20.02,20.07,5000.0,20.03,-0.010000000000001563
13,20.03,20.02,20.02,20.03,20.03,20.02,20.07,5000.0,20.03,-0.010000000000001563
13,20.03,20.02,20.02,20.03,19.98,20.02,20.03,5000.0,20.03,-0.010000000000001563
13,20.03,20.02,20.02,20.03,19.98,20.02,20.03,5000.0,20.03,-0.010000000000001563
13,20.03,20.02,20.02,20.03,19.98,20.02,20.03,5000.0,20.03,-0.010000000000001563
13,20.03,20.02,20.02,20.03,19.98,20.02,20.03,5000.0,20.03,-0.010000000000001563
13,20.02,20.02,20.02,20.03,19.98,20.02,20.03,5000.0,20.03,-0.010000000000001563
13,20.02,20.02,20.02,20.03,19.98,20.02,20.03,5000.0,20.03,-0.010000000000001563
13,20.02,20.02,20.02,20.03,19.98,20.02,20.03,5000.0,20.03,-0.010000000000001563
13,20.02,20.02,20.02,20.03,19.98,20.02,20.03,5000.0,20.03,-0.010000000000001563
13,20.02,20.02,20.02,20.03,19.98,20.02,20.03,5000.0,20.03,-0.010000000000001563
13,20.02,20.02,20.02,20.03,19.98,20.02,20.03,5000.0,20.03,-0.010000000000001563
13,20.02,20.02,20.02,20.03,19.98,20.02,20.03,5000.0,20.03,-0.010000000000001563
13,20.02,20.02,20.02,20.03,19.98,20.02,20.03,5000.0,20.03,-0.010000000000001563
13,20.02,20.02,20.02,20.03,19.98,20.02,20.03,5000.0,20.03,-0.010000000000001563
13,20.02,20.02,20.02,20.03,19.98,20.02,20.03,5000.0,20.03,-0.010000000000001563
13,20.02,20.02,20.02,20.03,19.98,20.02,20.03,5000.0,20.03,-0.010000000000001563
13,20.05,20.02,20.04,20.05,19.98,20.04,20.03,0.0,0.0,0.0
13,20.05,20.02,20.04,20.05,19.98,20.04,20.03,0.0,0.0,0.0
13,20.05,20.02,20.04,20.05,19.98,20.04,20.03,0.0,0.0,0.0
13,20.05,20.02,20.04,20.05,19.98,20.04,20.03,0.0,0.0,0.0
13,20.19,20.16,20.19,20.22,19.98,20.19,20.03,0.0,0.0,0.0
14,20.19,20.16,20.19,20.22,19.98,20.19,20.03,0.0,0.0,0.0
14,20.19,20.16,20.19,20.22,19.98,20.19,20.03,0.0,0.0,0.0
14,20.19,20.16,20.19,20.22,19.98,20.19,20.03,0.0,0.0,0.0
14,20.19,20.16,20.19,20.22,19.98,20.19,20.03,0.0,0.0,0.0
14,20.19,20.16,20.19,20.22,19.98,20.19,20.03,0.0,0.0,0.0
14,20.19,20.16,20.19,20.22,19.98,20.19,20.03,0.0,0.0,0.0
14,20.19,20.16,20.19,20.22,19.98,20.19,20.03,0.0,0.0,0.0
14,20.19,20.16,20.19,20.22,19.98,20.19,20.03,0.0,0.0,0.0
14,20.19,20.16,20.19,20.22,19.98,20.19,20.03,0.0,0.0,0.0
14,20.19,20.16,20.19,20.22,19.98,20.19,20.03,0.0,0.0,0.0
14,20.19,20.16,20.19,20.22,19.98,20.19,20.03,0.0,0.0,0.0
14,20.19,20.16,20.19,20.22,19.98,20.19,20.03,0.0,0.0,0.0
14,20.19,20.16,20.19,20.22,19.98,20.19,20.03,0.0,0.0,0.0
14,20.19,20.16,20.19,20.22,19.98,20.19,20.03,0.0,0.0,0.0
14,20.19,20.16,20.19,20.22,19.98,20.19,20.03,0.0,0.0,0.0
14,20.19,20.16,20.19,20.22,19.98,20.19,20.03,0.0,0.0,0.0
14,20.19,20.16,20.19,20.22,19.98,20.19,20.03,0.0,0.0,0.0
14,20.19,20.16,20.19,20.22,19.98,20.19,20.03,0.0,0.0,0.0
14,20.19,20.16,20.19,20.22,19.98,20.19,20.03,0.0,0.0,0.0
14,20.22,20.18,20.2,20.22,19.98,20.2,20.03,0.0,0.0,0.0
14,20.22,20.18,20.2,20.22,19.98,20.2,20.03,0.0,0.0,0.0
14,20.22,20.18,20.2,20.22,19.98,20.2,20.03,0.0,0.0,0.0
14,20.22,20.18,20.2,20.22,19.98,20.2,20.03,0.0,0.0,0.0
14,20.22,20.18,20.2,20.22,19.98,20.2,20.03,0.0,0.0,0.0
14,20.22,20.18,20.2,20.22,19.98,20.2,20.03,0.0,0.0,0.0
14,20.22,20.18,20.2,20.22,19.98,20.2,20.03,0.0,0.0,0.0
14,20.22,20.18,20.2,20.22,19.98,20.2,20.03,0.0,0.0,0.0
14,20.22,20.18,20.2,20.22,19.98,20.2,20.03,0.0,0.0,0.0
14,20.22,20.18,20.2,20.22,20.17,20.2,20.23,0.0,0.0,0.0
14,20.22,20.18,20.2,20.22,20.17,20.2,20.23,0.0,0.0,0.0
14,20.22,20.18,20.2,20.22,20.17,20.2,20.23,0.0,0.0,0.0
14,20.22,20.18,20.2,20.22,20.17,20.2,20.23,0.0,0.0,0.0
14,20.22,20.18,20.2,20.22,20.17,20.2,20.23,0.0,0.0,0.0
14,20.22,20.18,20.2,20.22,20.17,20.2,20.23,0.0,0.0,0.0
14,20.22,20.18,20.2,20.22,20.17,20.2,20.23,0.0,0.0,0.0
14,20.22,20.18,20.2,20.22,20.17,20.2,20.23,0.0,0.0,0.0
14,20.22,20.18,20.2,20.22,20.17,20.2,20.23,0.0,0.0,0.0
14,20.22,20.18,20.2,20.22,20.17,20.2,20.23,0.0,0.0,0.0
14,20.22,20.18,20.2,20.22,20.17,20.2,20.23,0.0,0.0,0.0
14,20.22,20.18,20.2,20.22,20.17,20.2,20.23,0.0,0.0,0.0
14,20.22,20.18,20.2,20.22,20.17,20.2,20.23,0.0,0.0,0.0
14,20.22,20.18,20.2,20.22,20.17,20.2,20.23,0.0,0.0,0.0
14,20.18,20.18,20.2,20.22,20.17,20.2,20.23,0.0,0.0,0.0
14,20.18,20.18,20.2,20.22,20.17,20.2,20.23,0.0,0.0,0.0
14,20.18,20.18,20.2,20.22,20.17,20.2,20.23,0.0,0.0,0.0
14,20.18,20.18,20.2,20.22,20.17,20.2,20.23,0.0,0.0,0.0
14,20.18,20.18,20.2,20.22,20.17,20.2,20.23,0.0,0.0,0.0
14,20.17,20.17,20.19,20.2,20.17,20.19,20.23,0.0,0.0,0.0
15,20.17,20.17,20.19,20.2,20.17,20.19,20.23,0.0,0.0,0.0
15,20.17,20.17,20.19,20.2,20.17,20.19,20.23,0.0,0.0,0.0
15,20.17,20.17,20.19,20.2,20.17,20.19,20.23,0.0,0.0,0.0
15,20.17,20.17,20.19,20.2,20.17,20.19,20.23,0.0,0.0,0.0
15,20.17,20.17,20.19,20.2,20.17,20.19,20.23,0.0,0.0,0.0
15,20.17,20.17,20.19,20.2,20.17,20.19,20.23,0.0,0.0,0.0
15,20.17,20.17,20.18,20.18,20.17,20.18,20.23,0.0,0.0,0.0
15,20.17,20.17,20.18,20.18,20.17,20.18,20.23,0.0,0.0,0.0
15,20.17,20.17,20.18,20.18,20.17,20.18,20.23,0.0,0.0,0.0
15,20.17,20.17,20.18,20.18,20.17,20.18,20.23,0.0,0.0,0.0
15,20.17,20.17,20.18,20.18,20.17,20.18,20.23,0.0,0.0,0.0
15,20.17,20.17,20.18,20.18,20.17,20.18,20.23,0.0,0.0,0.0
15,20.17,20.17,20.18,20.18,20.17,20.18,20.23,0.0,0.0,0.0
15,20.17,20.17,20.18,20.18,20.17,20.18,20.23,0.0,0.0,0.0
15,20.17,20.17,20.18,20.18,20.17,20.18,20.23,0.0,0.0,0.0
15,20.17,20.17,20.18,20.18,20.17,20.18,20.23,0.0,0.0,0.0
15,20.17,20.17,20.18,20.18,20.17,20.18,20.23,0.0,0.0,0.0
15,20.17,20.17,20.18,20.18,20.17,20.18,20.23,0.0,0.0,0.0
15,20.17,20.14,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.14,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.14,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.14,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.14,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.14,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.14,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.14,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.14,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.14,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.14,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.14,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.14,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.14,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.14,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.14,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.14,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.14,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.14,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.14,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.14,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.14,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.14,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.14,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.14,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.16,20.16,20.17,20.17,20.16,20.23,5000.0,20.17,-0.010000000000001563
15,20.17,20.16,20.16,20.17,20.12,20.16,20.17,5000.0,20.17,-0.010000000000001563
15,20.17,20.16,20.16,20.17,20.12,20.16,20.17,5000.0,20.17,-0.010000000000001563
15,20.17,20.16,20.16,20.17,20.12,20.16,20.17,5000.0,20.17,-0.010000000000001563
16,20.19,20.16,20.16,20.17,20.12,20.16,20.17,5000.0,20.17,-0.010000000000001563
16,20.19,20.16,20.16,20.17,20.12,20.16,20.17,5000.0,20.17,-0.010000000000001563
16,20.19,20.16,20.16,20.17,20.12,20.16,20.17,5000.0,20.17,-0.010000000000001563
16,20.19,20.16,20.16,20.17,20.12,20.16,20.17,5000.0,20.17,-0.010000000000001563
16,20.19,20.16,20.16,20.17,20.12,20.16,20.17,5000.0,20.17,-0.010000000000001563
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.12,20.19,20.17,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.17,20.19,20.21,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.17,20.19,20.21,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.17,20.19,20.21,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.17,20.19,20.21,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.17,20.19,20.21,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.17,20.19,20.21,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.17,20.19,20.21,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.17,20.19,20.21,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.17,20.19,20.21,0.0,0.0,0.0
16,20.22,20.16,20.19,20.22,20.17,20.19,20.21,0.0,0.0,0.0
16,20.22,20.17,20.19,20.21,20.17,20.19,20.21,0.0,0.0,0.0
16,20.22,20.17,20.19,20.21,20.17,20.19,20.21,0.0,0.0,0.0
16,20.22,20.17,20.19,20.21,20.17,20.19,20.21,0.0,0.0,0.0
16,20.22,20.17,20.19,20.21,20.17,20.19,20.21,0.0,0.0,0.0
16,20.22,20.17,20.19,20.21,20.17,20.19,20.21,0.0,0.0,0.0
16,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.15,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.18,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.18,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.18,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.18,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.18,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.18,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.18,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.18,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.18,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.18,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.18,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.18,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.18,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.18,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.18,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.18,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.18,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
17,20.18,20.17,20.18,20.18,20.17,20.18,20.21,0.0,0.0,0.0
18,20.02,19.99,20.02,20.05,20.17,20.02,20.21,5000.0,20.17,-0.15000000000000213
18,20.02,19.99,20.02,20.05,20.17,20.02,20.21,5000.0,20.17,-0.15000000000000213
18,20.02,19.99,20.02,20.05,20.17,20.02,20.21,5000.0,20.17,-0.15000000000000213
18,20.02,19.99,20.02,20.05,20.17,20.02,20.21,5000.0,20.17,-0.15000000000000213
18,20.02,19.99,20.02,20.05,20.17,20.02,20.21,5000.0,20.17,-0.15000000000000213
18,20.02,19.99,20.02,20.05,20.17,20.02,20.21,5000.0,20.17,-0.15000000000000213
18,20.02,19.99,20.02,20.05,20.17,20.02,20.21,5000.0,20.17,-0.15000000000000213
18,20.02,19.99,20.02,20.05,20.17,20.02,20.21,5000.0,20.17,-0.15000000000000213
18,20.02,19.99,20.02,20.05,20.17,20.02,20.21,5000.0,20.17,-0.15000000000000213
18,20.02,19.99,20.02,20.05,20.17,20.02,20.21,5000.0,20.17,-0.15000000000000213
18,20.02,19.99,20.02,20.05,20.17,20.02,20.21,5000.0,20.17,-0.15000000000000213
18,20.02,19.99,20.02,20.05,20.17,20.02,20.21,5000.0,20.17,-0.15000000000000213
18,20.02,19.99,20.02,20.05,20.17,20.02,20.21,5000.0,20.17,-0.15000000000000213
18,20.02,19.99,20.02,20.05,20.17,20.02,20.21,5000.0,20.17,-0.15000000000000213
18,20.02,19.99,20.02,20.05,20.17,20.02,20.21,5000.0,20.17,-0.15000000000000213
18,20.02,19.99,20.02,20.05,20.17,20.02,20.21,5000.0,20.17,-0.15000000000000213
18,20.02,19.99,20.02,20.05,20.17,20.02,20.21,5000.0,20.17,-0.15000000000000213
18,20.02,19.99,20.02,20.05,20.17,20.02,20.21,5000.0,20.17,-0.15000000000000213
18,20.02,19.99,20.02,20.05,20.17,20.02,20.21,5000.0,20.17,-0.15000000000000213
18,20.02,19.99,20.01,20.03,20.17,20.01,20.21,5000.0,20.17,-0.16000000000000014
18,20.02,19.99,20.01,20.03,20.17,20.01,20.21,5000.0,20.17,-0.16000000000000014
18,20.02,19.99,20.01,20.03,20.17,20.01,20.21,5000.0,20.17,-0.16000000000000014
18,20.02,19.99,20.01,20.03,20.17,20.01,20.21,5000.0,20.17,-0.16000000000000014
18,20.02,19.99,20.01,20.03,20.17,20.01,20.21,5000.0,20.17,-0.16000000000000014
18,20.02,19.99,20.01,20.03,19.95,20.01,20.02,5000.0,20.17,-0.16000000000000014
18,20.02,19.99,20.01,20.03,19.95,20.01,20.02,5000.0,20.17,-0.16000000000000014
18,20.02,19.99,20.01,20.03,19.95,20.01,20.02,5000.0,20.17,-0.16000000000000014
18,20.02,19.99,20.01,20.03,19.95,20.01,20.02,5000.0,20.17,-0.16000000000000014
18,20.02,19.99,20.01,20.03,19.95,20.01,20.02,5000.0,20.17,-0.16000000000000014
18,20.03,19.99,20.0,20.02,19.95,20.0,20.02,5000.0,20.17,-0.1700000000000017
18,20.03,19.99,20.0,20.02,19.95,20.0,20.02,5000.0,20.17,-0.1700000000000017
18,20.03,19.99,20.0,20.02,19.95,20.0,20.02,5000.0,20.17,-0.1700000000000017
18,20.03,19.99,20.0,20.02,19.95,20.0,20.02,5000.0,20.17,-0.1700000000000017
18,20.03,19.99,20.0,20.02,19.95,20.0,20.02,5000.0,20.17,-0.1700000000000017
18,20.03,19.99,20.0,20.02,19.95,20.0,20.02,5000.0,20.17,-0.1700000000000017
18,20.03,19.99,20.0,20.02,19.95,20.0,20.02,5000.0,20.17,-0.1700000000000017
18,20.03,19.99,20.0,20.02,19.95,20.0,20.02,5000.0,20.17,-0.1700000000000017
18,20.03,19.99,20.0,20.02,19.95,20.0,20.02,5000.0,20.17,-0.1700000000000017
18,20.03,19.99,20.0,20.02,19.95,20.0,20.02,5000.0,20.17,-0.1700000000000017
18,20.03,19.99,20.0,20.02,19.95,20.0,20.02,5000.0,20.17,-0.1700000000000017
18,20.03,19.99,20.0,20.02,19.95,20.0,20.02,5000.0,20.17,-0.1700000000000017
18,20.02,20.02,20.02,20.03,19.95,20.02,20.02,0.0,0.0,0.0
18,20.02,20.02,20.02,20.03,19.95,20.02,20.02,0.0,0.0,0.0
18,20.02,20.02,20.02,20.03,19.95,20.02,20.02,0.0,0.0,0.0
18,20.02,20.02,20.02,20.03,19.95,20.02,20.02,0.0,0.0,0.0
18,20.0,19.97,20.0,20.03,19.95,20.0,20.02,0.0,0.0,0.0
19,20.0,19.97,20.0,20.03,19.95,20.0,20.02,0.0,0.0,0.0
19,20.0,19.97,20.0,20.03,19.95,20.0,20.02,0.0,0.0,0.0
19,20.0,19.97,20.0,20.03,19.95,20.0,20.02,0.0,0.0,0.0
19,20.0,19.97,20.0,20.03,19.95,20.0,20.02,0.0,0.0,0.0
19,20.0,19.97,20.0,20.03,19.95,20.0,20.02,0.0,0.0,0.0
19,20.0,19.97,20.0,20.03,19.95,20.0,20.02,0.0,0.0,0.0
19,20.0,19.97,20.0,20.03,19.95,20.0,20.02,0.0,0.0,0.0
19,20.0,19.97,20.0,20.03,19.95,20.0,20.02,0.0,0.0,0.0
19,20.0,19.97,20.0,20.03,19.95,20.0,20.02,0.0,0.0,0.0
19,20.0,19.97,20.0,20.03,19.95,20.0,20.02,0.0,0.0,0.0
19,20.0,19.97,20.0,20.03,19.95,20.0,20.02,0.0,0.0,0.0
19,20.0,19.97,20.0,20.03,19.95,20.0,20.02,0.0,0.0,0.0
19,20.0,19.97,20.0,20.03,19.95,20.0,20.02,0.0,0.0,0.0
19,20.0,19.97,20.0,20.03,19.97,20.0,20.03,0.0,0.0,0.0
19,20.0,19.97,20.0,20.03,19.97,20.0,20.03,0.0,0.0,0.0
19,20.0,19.97,20.0,20.03,19.97,20.0,20.03,0.0,0.0,0.0
19,20.0,19.97,20.0,20.03,19.97,20.0,20.03,0.0,0.0,0.0
19,20.03,19.97,19.99,20.01,19.97,19.99,20.03,0.0,0.0,0.0
19,20.03,19.97,19.99,20.01,19.97,19.99,20.03,0.0,0.0,0.0
19,20.03,19.97,19.99,20.01,19.97,19.99,20.03,0.0,0.0,0.0
19,20.03,19.97,19.99,20.01,19.97,19.99,20.03,0.0,0.0,0.0
19,20.03,19.97,19.99,20.01,19.97,19.99,20.03,0.0,0.0,0.0
19,20.03,19.97,19.99,20.01,19.97,19.99,20.03,0.0,0.0,0.0
19,20.03,19.97,19.99,20.01,19.97,19.99,20.03,0.0,0.0,0.0
19,20.03,19.97,19.99,20.01,19.97,19.99,20.03,0.0,0.0,0.0
19,20.03,19.97,19.99,20.01,19.97,19.99,20.03,0.0,0.0,0.0
19,20.03,19.97,19.99,20.01,19.97,19.99,20.03,0.0,0.0,0.0
19,20.03,19.97,19.99,20.01,19.97,19.99,20.03,0.0,0.0,0.0
19,20.03,19.97,19.99,20.01,19.97,19.99,20.03,0.0,0.0,0.0
19,20.03,19.97,19.99,20.01,19.97,19.99,20.03,0.0,0.0,0.0
19,20.03,19.97,19.99,20.01,19.97,19.99,20.03,0.0,0.0,0.0
19,20.03,19.97,19.99,20.01,19.97,19.99,20.03,0.0,0.0,0.0
19,20.03,19.97,19.99,20.01,19.97,19.99,20.03,0.0,0.0,0.0
19,20.03,19.97,19.99,20.01,19.97,19.99,20.03,0.0,0.0,0.0
19,20.03,19.97,19.99,20.01,19.97,19.99,20.03,0.0,0.0,0.0
19,20.03,19.97,19.99,20.01,19.97,19.99,20.03,0.0,0.0,0.0
19,20.03,19.97,19.99,20.01,19.97,19.99,20.03,0.0,0.0,0.0
