tick,n_transacted,last,bid,mid,ask,current_bid,mid,current_ask,position,position_vwap,pnl_per_share
103,2,20.28,20.26,20.27,20.28,20.22,20.27,20.34,0.0,0.0,0.0
103,2,20.29,20.26,20.29,20.32,20.22,20.29,20.34,0.0,0.0,0.0
104,2,20.29,20.26,20.29,20.32,20.22,20.29,20.34,0.0,0.0,0.0
104,2,20.29,20.26,20.29,20.32,20.22,20.29,20.34,0.0,0.0,0.0
104,2,20.29,20.26,20.29,20.32,20.22,20.29,20.34,0.0,0.0,0.0
104,2,20.29,20.26,20.29,20.32,20.22,20.29,20.34,0.0,0.0,0.0
104,2,20.29,20.26,20.29,20.32,20.22,20.29,20.34,0.0,0.0,0.0
104,2,20.29,20.26,20.29,20.32,20.22,20.29,20.34,0.0,0.0,0.0
104,2,20.29,20.26,20.29,20.32,20.22,20.29,20.34,0.0,0.0,0.0
104,2,20.29,20.26,20.29,20.32,20.22,20.29,20.34,0.0,0.0,0.0
104,2,20.29,20.26,20.29,20.32,20.22,20.29,20.34,0.0,0.0,0.0
104,2,20.29,20.26,20.29,20.32,20.22,20.29,20.34,0.0,0.0,0.0
104,2,20.29,20.26,20.29,20.32,20.22,20.29,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.3,20.32,20.22,20.3,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.3,20.32,20.22,20.3,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.3,20.32,20.22,20.3,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.3,20.32,20.22,20.3,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.3,20.32,20.22,20.3,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.3,20.32,20.22,20.3,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.3,20.32,20.22,20.3,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.3,20.32,20.22,20.3,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.3,20.32,20.22,20.3,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.3,20.32,20.22,20.3,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.3,20.32,20.22,20.3,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.3,20.32,20.22,20.3,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.27,20.28,20.22,20.27,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.27,20.28,20.22,20.27,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.27,20.28,20.22,20.27,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.27,20.28,20.22,20.27,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.27,20.28,20.22,20.27,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.27,20.28,20.22,20.27,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.27,20.28,20.22,20.27,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.27,20.28,20.22,20.27,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.27,20.28,20.22,20.27,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.27,20.28,20.22,20.27,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.27,20.28,20.22,20.27,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.27,20.28,20.22,20.27,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.27,20.28,20.22,20.27,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.27,20.28,20.22,20.27,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.27,20.28,20.22,20.27,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.27,20.28,20.22,20.27,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.27,20.28,20.22,20.27,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.27,20.28,20.22,20.27,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.27,20.28,20.22,20.27,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.27,20.28,20.22,20.27,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.27,20.28,20.22,20.27,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.27,20.28,20.22,20.27,20.34,0.0,0.0,0.0
104,2,20.26,20.27,20.27,20.28,20.22,20.27,20.34,0.0,0.0,0.0
105,2,20.32,20.29,20.31,20.34,20.22,20.31,20.34,0.0,0.0,0.0
105,2,20.32,20.29,20.31,20.34,20.22,20.31,20.34,0.0,0.0,0.0
105,2,20.32,20.29,20.31,20.34,20.22,20.31,20.34,0.0,0.0,0.0
105,2,20.32,20.29,20.31,20.34,20.22,20.31,20.34,0.0,0.0,0.0
105,2,20.32,20.29,20.31,20.34,20.22,20.31,20.34,0.0,0.0,0.0
105,2,20.32,20.29,20.31,20.34,20.22,20.31,20.34,0.0,0.0,0.0
105,2,20.32,20.29,20.31,20.34,20.22,20.31,20.34,0.0,0.0,0.0
105,2,20.32,20.29,20.31,20.34,20.22,20.31,20.34,0.0,0.0,0.0
105,2,20.32,20.29,20.31,20.34,20.22,20.31,20.34,0.0,0.0,0.0
105,2,20.32,20.29,20.31,20.34,20.22,20.31,20.34,0.0,0.0,0.0
105,2,20.32,20.29,20.31,20.34,20.22,20.31,20.34,0.0,0.0,0.0
105,2,20.32,20.29,20.31,20.34,20.22,20.31,20.34,0.0,0.0,0.0
105,2,20.34,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.34,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.34,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.34,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.34,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.34,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.34,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.34,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.34,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.34,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.34,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.35,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.35,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.35,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.35,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.35,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.35,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.35,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.35,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.35,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.35,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.35,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.35,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.35,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.35,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.35,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,2,20.35,20.34,20.34,20.35,20.22,20.34,20.34,-5000.0,20.34,-0.0
105,3,20.35,20.34,20.34,20.35,20.31,20.34,20.46,-5000.0,20.34,-0.0
105,3,20.35,20.34,20.34,20.35,20.31,20.34,20.46,-5000.0,20.34,-0.0
105,3,20.35,20.34,20.34,20.35,20.31,20.34,20.46,-5000.0,20.34,-0.0
105,3,20.35,20.34,20.34,20.35,20.31,20.34,20.46,-5000.0,20.34,-0.0
105,3,20.35,20.34,20.34,20.35,20.31,20.34,20.46,-5000.0,20.34,-0.0
106,4,20.33,20.3,20.33,20.36,20.27,20.33,20.39,0.0,0.0,0.0
106,4,20.33,20.3,20.33,20.36,20.27,20.33,20.39,0.0,0.0,0.0
106,4,20.33,20.3,20.33,20.36,20.27,20.33,20.39,0.0,0.0,0.0
106,4,20.33,20.3,20.33,20.36,20.27,20.33,20.39,0.0,0.0,0.0
106,4,20.33,20.3,20.33,20.36,20.27,20.33,20.39,0.0,0.0,0.0
106,4,20.33,20.3,20.33,20.36,20.27,20.33,20.39,0.0,0.0,0.0
106,4,20.33,20.3,20.33,20.36,20.27,20.33,20.39,0.0,0.0,0.0
106,4,20.33,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.33,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.33,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.33,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.33,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.33,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.33,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.33,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.33,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.33,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.33,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.33,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.33,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.33,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.33,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.33,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.33,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.33,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.33,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.33,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.33,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.33,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.33,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.35,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.35,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.35,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.35,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.35,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.35,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.35,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.35,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.35,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.35,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
106,4,20.35,20.35,20.36,20.36,20.27,20.36,20.39,0.0,0.0,0.0
107,4,20.32,20.29,20.32,20.35,20.27,20.32,20.39,0.0,0.0,0.0
107,4,20.32,20.29,20.32,20.35,20.27,20.32,20.39,0.0,0.0,0.0
107,4,20.32,20.29,20.32,20.35,20.27,20.32,20.39,0.0,0.0,0.0
107,4,20.32,20.29,20.32,20.35,20.27,20.32,20.39,0.0,0.0,0.0
107,4,20.32,20.29,20.32,20.35,20.27,20.32,20.39,0.0,0.0,0.0
107,4,20.32,20.29,20.32,20.35,20.27,20.32,20.39,0.0,0.0,0.0
107,4,20.32,20.29,20.32,20.35,20.27,20.32,20.39,0.0,0.0,0.0
107,4,20.32,20.29,20.32,20.35,20.27,20.32,20.39,0.0,0.0,0.0
107,4,20.32,20.29,20.32,20.35,20.27,20.32,20.39,0.0,0.0,0.0
107,4,20.32,20.29,20.32,20.35,20.27,20.32,20.39,0.0,0.0,0.0
107,4,20.32,20.29,20.32,20.35,20.27,20.32,20.39,0.0,0.0,0.0
107,4,20.35,20.31,20.33,20.35,20.27,20.33,20.39,0.0,0.0,0.0
107,4,20.35,20.31,20.33,20.35,20.27,20.33,20.39,0.0,0.0,0.0
107,4,20.35,20.31,20.33,20.35,20.27,20.33,20.39,0.0,0.0,0.0
107,4,20.35,20.31,20.33,20.35,20.27,20.33,20.39,0.0,0.0,0.0
107,4,20.35,20.31,20.33,20.35,20.27,20.33,20.39,0.0,0.0,0.0
107,4,20.35,20.31,20.33,20.35,20.27,20.33,20.39,0.0,0.0,0.0
107,4,20.35,20.31,20.33,20.35,20.27,20.33,20.39,0.0,0.0,0.0
107,4,20.35,20.31,20.33,20.35,20.27,20.33,20.39,0.0,0.0,0.0
107,4,20.35,20.31,20.33,20.35,20.27,20.33,20.39,0.0,0.0,0.0
107,4,20.35,20.31,20.33,20.35,20.27,20.33,20.39,0.0,0.0,0.0
107,4,20.35,20.31,20.33,20.35,20.27,20.33,20.39,0.0,0.0,0.0
107,4,20.35,20.31,20.33,20.35,20.27,20.33,20.39,0.0,0.0,0.0
107,4,20.35,20.31,20.33,20.35,20.27,20.33,20.39,0.0,0.0,0.0
107,4,20.35,20.31,20.33,20.35,20.27,20.33,20.39,0.0,0.0,0.0
107,4,20.35,20.31,20.33,20.35,20.27,20.33,20.39,0.0,0.0,0.0
107,4,20.35,20.31,20.33,20.35,20.27,20.33,20.39,0.0,0.0,0.0
107,4,20.35,20.31,20.33,20.35,20.27,20.33,20.39,0.0,0.0,0.0
107,4,20.35,20.31,20.33,20.35,20.27,20.33,20.39,0.0,0.0,0.0
107,4,20.35,20.31,20.33,20.35,20.27,20.33,20.39,0.0,0.0,0.0
107,4,20.35,20.31,20.33,20.35,20.27,20.33,20.39,0.0,0.0,0.0
107,4,20.35,20.31,20.33,20.35,20.27,20.33,20.39,0.0,0.0,0.0
107,4,20.35,20.31,20.33,20.35,20.27,20.33,20.39,0.0,0.0,0.0
