tick,last,bid,mid,ask,current_bid,mid,current_ask,position,position_vwap,pnl,pnl_threshold,realized
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,18.92,18.89,18.91,18.92,0,18.91,0,5000.0,19.21,0,0,25.0
139,19.73,19.7,19.73,19.76,0,19.73,0,5000.0,19.21,0,0,25.0
140,19.73,19.7,19.73,19.76,0,19.73,0,5000.0,19.21,0,0,25.0
140,19.73,19.7,19.73,19.76,0,19.73,0,5000.0,19.21,0,0,25.0
140,19.73,19.7,19.73,19.76,0,19.73,0,5000.0,19.21,0,0,25.0
140,19.73,19.7,19.73,19.76,0,19.73,0,5000.0,19.21,0,0,25.0
140,19.76,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.76,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.76,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.76,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.76,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.76,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.76,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.76,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.76,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.76,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.76,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.76,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.76,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.76,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.76,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.76,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.76,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.76,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.76,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.76,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.76,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.76,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.76,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.76,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.76,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.7,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.7,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.7,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.7,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.7,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.7,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.7,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.7,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.7,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.7,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.7,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.7,19.7,19.71,19.73,0,19.71,0,5000.0,19.21,0,0,25.0
140,19.7,19.72,19.73,19.73,0,19.73,0,5000.0,19.21,0,0,25.0
140,19.7,19.72,19.73,19.73,0,19.73,0,5000.0,19.21,0,0,25.0
140,19.7,19.72,19.73,19.73,0,19.73,0,5000.0,19.21,0,0,25.0
140,19.7,19.72,19.73,19.73,0,19.73,0,5000.0,19.21,0,0,25.0
140,19.7,19.72,19.73,19.73,0,19.73,0,5000.0,19.21,0,0,25.0
140,19.7,19.72,19.73,19.73,0,19.73,0,5000.0,19.21,0,0,25.0
140,19.7,19.72,19.73,19.73,0,19.73,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
141,19.38,19.35,19.38,19.41,0,19.38,0,5000.0,19.21,0,0,25.0
