tick,last,bid,mid,ask,current_bid,mid,current_ask,position,position_vwap,pnl_per_share,realized
127,20.35,20.32,20.32,20.33,20.26,20.32,20.56,-5000.0,20.02,-0.3,-2175.0
127,20.35,20.32,20.32,20.33,20.26,20.32,20.56,-5000.0,20.02,-0.3,-2175.0
127,20.35,20.32,20.32,20.33,20.26,20.32,20.56,-5000.0,20.02,-0.3,-2175.0
127,20.35,20.32,20.32,20.33,20.26,20.32,20.56,-5000.0,20.02,-0.3,-2175.0
127,20.35,20.32,20.32,20.33,20.26,20.32,20.56,-5000.0,20.02,-0.3,-2175.0
127,20.35,20.32,20.32,20.33,20.26,20.32,20.56,-5000.0,20.02,-0.3,-2175.0
127,20.35,20.32,20.32,20.33,20.26,20.32,20.56,-5000.0,20.02,-0.3,-2175.0
127,20.38,20.32,20.35,20.38,20.11,20.35,20.41,5000.0,20.38,-0.03,-4025.0
127,20.38,20.32,20.35,20.38,20.11,20.35,20.41,5000.0,20.38,-0.03,-4025.0
127,20.38,20.32,20.35,20.38,20.11,20.35,20.41,5000.0,20.38,-0.03,-4025.0
127,20.38,20.32,20.35,20.38,20.11,20.35,20.41,5000.0,20.38,-0.03,-4025.0
127,20.38,20.32,20.35,20.38,20.11,20.35,20.41,5000.0,20.38,-0.03,-4025.0
127,20.38,20.32,20.35,20.38,20.11,20.35,20.41,5000.0,20.38,-0.03,-4025.0
127,20.38,20.32,20.35,20.38,20.11,20.35,20.41,5000.0,20.38,-0.03,-4025.0
127,20.38,20.32,20.35,20.38,20.11,20.35,20.41,5000.0,20.38,-0.03,-4025.0
127,20.38,20.32,20.32,20.33,20.11,20.32,20.41,5000.0,20.38,-0.06,-4025.0
127,20.38,20.32,20.32,20.33,20.11,20.32,20.41,5000.0,20.38,-0.06,-4025.0
127,20.38,20.32,20.32,20.33,20.11,20.32,20.41,5000.0,20.38,-0.06,-4025.0
127,20.38,20.32,20.32,20.33,20.11,20.32,20.41,5000.0,20.38,-0.06,-4025.0
127,20.38,20.32,20.32,20.33,20.11,20.32,20.41,5000.0,20.38,-0.06,-4025.0
127,20.38,20.32,20.32,20.33,20.11,20.32,20.41,5000.0,20.38,-0.06,-4025.0
127,20.38,20.32,20.32,20.33,20.11,20.32,20.41,5000.0,20.38,-0.06,-4025.0
127,20.38,20.32,20.32,20.33,20.11,20.32,20.41,5000.0,20.38,-0.06,-4025.0
127,20.38,20.32,20.32,20.33,20.11,20.32,20.41,5000.0,20.38,-0.06,-4025.0
128,20.39,20.36,20.38,20.41,20.32,20.38,20.44,0.0,0.0,0.0,-4375.0
128,20.39,20.36,20.38,20.41,20.32,20.38,20.44,0.0,0.0,0.0,-4375.0
128,20.39,20.36,20.38,20.41,20.32,20.38,20.44,0.0,0.0,0.0,-4375.0
128,20.39,20.36,20.38,20.41,20.32,20.38,20.44,0.0,0.0,0.0,-4375.0
128,20.39,20.36,20.38,20.41,20.32,20.38,20.44,0.0,0.0,0.0,-4375.0
128,20.39,20.36,20.38,20.41,20.32,20.38,20.44,0.0,0.0,0.0,-4375.0
128,20.39,20.36,20.38,20.41,20.32,20.38,20.44,0.0,0.0,0.0,-4375.0
128,20.39,20.36,20.38,20.41,20.32,20.38,20.44,0.0,0.0,0.0,-4375.0
128,20.39,20.36,20.38,20.41,20.32,20.38,20.44,0.0,0.0,0.0,-4375.0
128,20.39,20.36,20.38,20.41,20.32,20.38,20.44,0.0,0.0,0.0,-4375.0
128,20.39,20.36,20.38,20.41,20.32,20.38,20.44,0.0,0.0,0.0,-4375.0
128,20.39,20.36,20.37,20.38,20.32,20.37,20.44,0.0,0.0,0.0,-4375.0
128,20.39,20.36,20.37,20.38,20.32,20.37,20.44,0.0,0.0,0.0,-4375.0
128,20.39,20.36,20.37,20.38,20.32,20.37,20.44,0.0,0.0,0.0,-4375.0
128,20.39,20.36,20.37,20.38,20.32,20.37,20.44,0.0,0.0,0.0,-4375.0
128,20.39,20.36,20.37,20.38,20.32,20.37,20.44,0.0,0.0,0.0,-4375.0
128,20.39,20.36,20.37,20.38,20.32,20.37,20.44,0.0,0.0,0.0,-4375.0
128,20.39,20.36,20.37,20.38,20.32,20.37,20.44,0.0,0.0,0.0,-4375.0
128,20.39,20.36,20.37,20.38,20.32,20.37,20.44,0.0,0.0,0.0,-4375.0
128,20.39,20.36,20.37,20.38,20.32,20.37,20.44,0.0,0.0,0.0,-4375.0
128,20.39,20.36,20.37,20.38,20.32,20.37,20.44,0.0,0.0,0.0,-4375.0
128,20.39,20.36,20.37,20.38,20.32,20.37,20.44,0.0,0.0,0.0,-4375.0
128,20.39,20.37,20.38,20.38,20.32,20.38,20.44,0.0,0.0,0.0,-4375.0
