tick,last,bid,mid,ask,current_bid,mid,current_ask,position,position_vwap,pnl_per_share,realized
243,19.61,19.59,19.6,19.61,19.4,19.6,19.65,5000.0,19.73,-0.13,1050.0
243,19.61,19.59,19.6,19.61,19.4,19.6,19.65,5000.0,19.73,-0.13,1050.0
243,19.61,19.59,19.6,19.61,19.4,19.6,19.65,5000.0,19.73,-0.13,1050.0
243,19.61,19.59,19.6,19.61,19.4,19.6,19.65,5000.0,19.73,-0.13,1050.0
243,19.61,19.59,19.6,19.61,19.4,19.6,19.65,5000.0,19.73,-0.13,1050.0
244,19.68,19.65,19.68,19.71,19.63,19.68,20.33,-20000.0,19.62,-0.06,575.0
245,19.64,19.61,19.62,19.64,19.27,19.62,19.67,10000.0,19.64,-0.02,-1325.0
246,19.62,19.59,19.62,19.64,19.12,19.62,19.67,15000.0,19.64,-0.02,-1375.0
247,19.6,19.57,19.57,19.58,19.12,19.57,19.67,15000.0,19.64,-0.07,-1375.0
247,19.57,19.57,19.57,19.58,19.12,19.57,19.67,15000.0,19.64,-0.07,-1375.0
248,19.64,19.64,19.66,19.67,19.61,19.66,20.01,-10000.0,19.635,-0.02,-2300.0
249,19.63,19.65,19.66,19.66,19.61,19.66,20.01,-10000.0,19.636666666666667,-0.02,-2666.6666666666665
249,19.63,19.65,19.66,19.66,19.61,19.66,20.01,-10000.0,19.636666666666667,-0.02,-2666.6666666666665
249,19.66,19.65,19.66,19.66,19.61,19.66,19.86,-5000.0,19.636666666666667,-0.02,-2833.3333333333335
250,19.69,19.66,19.69,19.72,19.49,19.69,19.74,5000.0,19.66,0.03,-3050.0
250,19.72,19.67,19.7,19.72,19.35,19.7,19.75,10000.0,19.69,0.01,-3100.0
251,19.75,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.75,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.75,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.75,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.75,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.75,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.72,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.72,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.72,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.72,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.72,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.72,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.72,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.72,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.72,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.72,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.72,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.72,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.72,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.72,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.72,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.72,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.72,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.72,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.72,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.72,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.72,19.72,19.73,19.75,19.35,19.73,19.75,10000.0,19.69,0.04,-3100.0
251,19.75,19.75,19.77,19.78,19.72,19.77,19.82,0.0,0.0,0.0,-2450.0
251,19.75,19.75,19.77,19.78,19.72,19.77,19.82,0.0,0.0,0.0,-2450.0
251,19.75,19.75,19.77,19.78,19.72,19.77,19.82,0.0,0.0,0.0,-2450.0
251,19.75,19.75,19.77,19.78,19.72,19.77,19.82,0.0,0.0,0.0,-2450.0
251,19.75,19.75,19.77,19.78,19.72,19.77,19.82,0.0,0.0,0.0,-2450.0
251,19.75,19.75,19.77,19.78,19.72,19.77,19.82,0.0,0.0,0.0,-2450.0
251,19.75,19.75,19.77,19.78,19.72,19.77,19.82,0.0,0.0,0.0,-2450.0
251,19.75,19.75,19.77,19.78,19.72,19.77,19.82,0.0,0.0,0.0,-2450.0
251,19.75,19.75,19.76,19.76,19.72,19.76,19.82,0.0,0.0,0.0,-2450.0
251,19.75,19.75,19.76,19.76,19.72,19.76,19.82,0.0,0.0,0.0,-2450.0
251,19.75,19.75,19.76,19.76,19.72,19.76,19.82,0.0,0.0,0.0,-2450.0
251,19.77,19.74,19.77,19.79,19.72,19.77,19.82,0.0,0.0,0.0,-2450.0
252,19.77,19.74,19.77,19.79,19.72,19.77,19.82,0.0,0.0,0.0,-2450.0
252,19.77,19.74,19.77,19.79,19.72,19.77,19.82,0.0,0.0,0.0,-2450.0
252,19.77,19.74,19.77,19.79,19.72,19.77,19.82,0.0,0.0,0.0,-2450.0
252,19.77,19.74,19.77,19.79,19.72,19.77,19.82,0.0,0.0,0.0,-2450.0
252,19.77,19.74,19.77,19.79,19.72,19.77,19.82,0.0,0.0,0.0,-2450.0
252,19.77,19.74,19.75,19.76,19.72,19.75,19.82,0.0,0.0,0.0,-2450.0
252,19.77,19.74,19.75,19.76,19.72,19.75,19.82,0.0,0.0,0.0,-2450.0
252,19.77,19.74,19.75,19.76,19.72,19.75,19.82,0.0,0.0,0.0,-2450.0
252,19.77,19.74,19.75,19.76,19.72,19.75,19.82,0.0,0.0,0.0,-2450.0
252,19.77,19.74,19.75,19.76,19.72,19.75,19.82,0.0,0.0,0.0,-2450.0
252,19.77,19.74,19.75,19.76,19.72,19.75,19.82,0.0,0.0,0.0,-2450.0
