tick,last,bid,pmid,ask,best_bid,mid,best_ask,bid_vwap,ask_vwap,LOB_imbalance,LOB_mass_imbalance,vol,time_factor,vol_spread,trend,trend_confidence,gtrend,gtrend_confidence,position,current_bid,position_vwap,current_ask
10,19.63,19.6,19.63,19.66,19.6,19.63,19.66,19.6,19.66,0.0,5.921189464667628e-14,0.006423343070471107,0,0,-0.0021097192549297764,1.0386257095972127,-0.0021097192549297764,1.0386257095972127,0.0,0,0.0,0
10,19.63,19.6,19.63,19.66,19.6,19.63,19.66,19.6,19.66,0.0,5.921189464667628e-14,0.006423343070471107,0.5987282060449213,0.19,-0.0021097192549297764,1.0386257095972127,-0.0021097192549297764,1.0386257095972127,0.0,19.44,0.0,19.82
10,19.63,19.6,19.63,19.66,19.6,19.63,19.66,19.59998400159984,19.66001599840016,0.0,0.0,0.006423343070471107,0.5987282060449213,0.19,-0.0021097192549297764,1.0386257095972127,-0.0021097192549297764,1.0386257095972127,0.0,19.44,0.0,19.82
10,19.63,19.6,19.63,19.66,19.6,19.63,19.66,19.59998400159984,19.66001599840016,0.0,0.0,0.006423343070471107,0.5987282060449213,0.19,-0.0021097192549297764,1.0386257095972127,-0.0021097192549297764,1.0386257095972127,0.0,19.44,0.0,19.82
10,19.63,19.6,19.63,19.66,19.6,19.63,19.66,19.59998400159984,19.66001599840016,0.0,0.0,0.006423343070471107,0.5987282060449213,0.19,-0.0021097192549297764,1.0386257095972127,-0.0021097192549297764,1.0386257095972127,0.0,19.44,0.0,19.82
10,19.63,19.6,19.63,19.66,19.6,19.63,19.66,19.59998400159984,19.66001599840016,0.0,0.0,0.006423343070471107,0.5987282060449213,0.19,-0.0021097192549297764,1.0386257095972127,-0.0021097192549297764,1.0386257095972127,0.0,19.44,0.0,19.82
10,19.63,19.6,19.63,19.66,19.6,19.63,19.66,19.59998400159984,19.66001599840016,0.0,0.0,0.006423343070471107,0.5987282060449213,0.19,-0.0021097192549297764,1.0386257095972127,-0.0021097192549297764,1.0386257095972127,0.0,19.44,0.0,19.82
10,19.63,19.6,19.63,19.66,19.6,19.63,19.66,19.59998400159984,19.66001599840016,0.0,0.0,0.006423343070471107,0.5987282060449213,0.19,-0.0021097192549297764,1.0386257095972127,-0.0021097192549297764,1.0386257095972127,0.0,19.44,0.0,19.82
10,19.63,19.61,19.63,19.65,19.61,19.63,19.65,19.597298875009145,19.661491477300853,0.0006232958300519611,-0.018844035711522884,0.006423343070471107,0.5987282060449213,0.19,-0.0021097192549297764,1.0386257095972127,-0.0021097192549297764,1.0386257095972127,0.0,19.44,0.0,19.82
10,19.63,19.61,19.63,19.65,19.61,19.63,19.65,19.597298875009145,19.661491477300853,0.0006232958300519611,-0.018844035711522884,0.006423343070471107,0.5987282060449213,0.19,-0.0021097192549297764,1.0386257095972127,-0.0021097192549297764,1.0386257095972127,0.0,19.44,0.0,19.82
10,19.63,19.61,19.63,19.65,19.61,19.63,19.65,19.597298875009145,19.661491477300853,0.0006232958300519611,-0.018844035711522884,0.006423343070471107,0.5987282060449213,0.19,-0.0021097192549297764,1.0386257095972127,-0.0021097192549297764,1.0386257095972127,0.0,19.44,0.0,19.82
10,19.63,19.61,19.63,19.65,19.61,19.63,19.65,19.597298875009145,19.661491477300853,0.0006232958300519611,-0.018844035711522884,0.006423343070471107,0.5987282060449213,0.19,-0.0021097192549297764,1.0386257095972127,-0.0021097192549297764,1.0386257095972127,0.0,19.44,0.0,19.82
10,19.63,19.61,19.63,19.65,19.61,19.63,19.65,19.597298875009145,19.661491477300853,0.0006232958300519611,-0.018844035711522884,0.006423343070471107,0.5987282060449213,0.19,-0.0021097192549297764,1.0386257095972127,-0.0021097192549297764,1.0386257095972127,0.0,19.44,0.0,19.82
10,19.63,19.61,19.63,19.65,19.61,19.63,19.65,19.597298875009145,19.661491477300853,0.0006232958300519611,-0.018844035711522884,0.006423343070471107,0.5987282060449213,0.19,-0.0021097192549297764,1.0386257095972127,-0.0021097192549297764,1.0386257095972127,0.0,19.44,0.0,19.82
10,19.63,19.61,19.63,19.65,19.61,19.63,19.65,19.597298875009145,19.661491477300853,0.0006232958300519611,-0.018844035711522884,0.006423343070471107,0.5987282060449213,0.19,-0.0021097192549297764,1.0386257095972127,-0.0021097192549297764,1.0386257095972127,0.0,19.44,0.0,19.82
10,19.63,19.61,19.63,19.65,19.61,19.63,19.65,19.597298875009145,19.661491477300853,0.0006232958300519611,-0.018844035711522884,0.006423343070471107,0.5987282060449213,0.19,-0.0021097192549297764,1.0386257095972127,-0.0021097192549297764,1.0386257095972127,0.0,19.44,0.0,19.82
10,19.63,19.61,19.63,19.65,19.61,19.63,19.65,19.597298875009145,19.661491477300853,0.0006232958300519611,-0.018844035711522884,0.006423343070471107,0.5987282060449213,0.19,-0.0021097192549297764,1.0386257095972127,-0.0021097192549297764,1.0386257095972127,0.0,19.44,0.0,19.82
10,19.63,19.61,19.63,19.65,19.61,19.63,19.65,19.597298875009145,19.661491477300853,0.0006232958300519611,-0.018844035711522884,0.006423343070471107,0.5987282060449213,0.19,-0.0021097192549297764,1.0386257095972127,-0.0021097192549297764,1.0386257095972127,0.0,19.44,0.0,19.82
10,19.63,19.61,19.63,19.65,19.61,19.63,19.65,19.597298875009145,19.661491477300853,0.0006232958300519611,-0.018844035711522884,0.006423343070471107,0.5987282060449213,0.19,-0.0021097192549297764,1.0386257095972127,-0.0021097192549297764,1.0386257095972127,0.0,19.44,0.0,19.82
10,19.63,19.61,19.63,19.65,19.61,19.63,19.65,19.597298875009145,19.661491477300853,0.0006232958300519611,-0.018844035711522884,0.006423343070471107,0.5987282060449213,0.19,-0.0021097192549297764,1.0386257095972127,-0.0021097192549297764,1.0386257095972127,0.0,19.44,0.0,19.82
10,19.63,19.61,19.63,19.65,19.61,19.63,19.65,19.597298875009145,19.661491477300853,0.0006232958300519611,-0.018844035711522884,0.006423343070471107,0.5987282060449213,0.19,-0.0021097192549297764,1.0386257095972127,-0.0021097192549297764,1.0386257095972127,0.0,19.44,0.0,19.82
10,19.63,19.61,19.63,19.65,19.61,19.63,19.65,19.597298875009145,19.661491477300853,0.0006232958300519611,-0.018844035711522884,0.006423343070471107,0.5987282060449213,0.19,-0.0021097192549297764,1.0386257095972127,-0.0021097192549297764,1.0386257095972127,0.0,19.44,0.0,19.82
10,19.63,19.61,19.63,19.65,19.61,19.63,19.65,19.597298875009145,19.661491477300853,0.0006232958300519611,-0.018844035711522884,0.006423343070471107,0.5987282060449213,0.19,-0.0021097192549297764,1.0386257095972127,-0.0021097192549297764,1.0386257095972127,0.0,19.44,0.0,19.82
10,19.6,19.6,19.62,19.65,19.6,19.625,19.65,19.59728367050364,19.661491477300853,2.2768918248694004e-05,0.13666792625710725,0.006425619847483187,0.5987282060449213,0.19,-0.0022796426335845053,1.1218822050886792,-0.0022796426335845053,1.1218822050886792,0.0,19.44,0.0,19.82
10,19.6,19.6,19.62,19.65,19.6,19.625,19.65,19.59728367050364,19.661491477300853,2.2768918248694004e-05,0.13666792625710725,0.006425619847483187,0.5987282060449213,0.19,-0.0022796426335845053,1.1218822050886792,-0.0022796426335845053,1.1218822050886792,0.0,19.44,0.0,19.82
10,19.6,19.6,19.62,19.65,19.6,19.625,19.65,19.59728367050364,19.661491477300853,2.2768918248694004e-05,0.13666792625710725,0.006425619847483187,0.5987282060449213,0.19,-0.0022796426335845053,1.1218822050886792,-0.0022796426335845053,1.1218822050886792,0.0,19.44,0.0,19.82
11,19.7,19.67,19.7,19.73,19.67,19.7,19.73,19.66997700229977,19.73000899910009,0.0,-0.00023318564906616796,0.006493167803185745,0.5987282060449213,0.19,-0.0015402706711097787,0.7867417264108973,-0.0015402706711097787,0.7867417264108973,0.0,19.44,0.0,19.82
11,19.7,19.67,19.7,19.73,19.67,19.7,19.73,19.66997700229977,19.73000899910009,0.0,-0.00023318564906616796,0.006493167803185745,0.5987282060449213,0.19,-0.0015402706711097787,0.7867417264108973,-0.0015402706711097787,0.7867417264108973,0.0,19.44,0.0,19.82
11,19.7,19.67,19.7,19.73,19.67,19.7,19.73,19.66997700229977,19.73000899910009,0.0,-0.00023318564906616796,0.006493167803185745,0.5987282060449213,0.19,-0.0015402706711097787,0.7867417264108973,-0.0015402706711097787,0.7867417264108973,0.0,19.44,0.0,19.82
11,19.7,19.67,19.7,19.73,19.67,19.7,19.73,19.66997700229977,19.73000899910009,0.0,-0.00023318564906616796,0.006493167803185745,0.5987282060449213,0.19,-0.0015402706711097787,0.7867417264108973,-0.0015402706711097787,0.7867417264108973,0.0,19.44,0.0,19.82
11,19.7,19.67,19.7,19.73,19.67,19.7,19.73,19.66997700229977,19.73000899910009,0.0,-0.00023318564906616796,0.006493167803185745,0.5987282060449213,0.19,-0.0015402706711097787,0.7867417264108973,-0.0015402706711097787,0.7867417264108973,0.0,19.44,0.0,19.82
