tick,last,bid,mid,ask,current_bid,mid,current_ask,position,position_vwap,pnl,pnl_threshold,realized
262,17.59,17.56,17.59,17.62,16.94,17.59,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.59,17.62,16.94,17.59,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.59,17.62,16.94,17.59,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.59,17.62,16.94,17.59,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.59,17.62,16.94,17.59,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.59,17.62,16.94,17.59,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.59,17.62,16.94,17.59,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.59,17.62,16.94,17.59,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.59,17.62,16.94,17.59,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.59,17.62,16.94,17.59,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.58,17.6,16.94,17.58,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.58,17.6,16.94,17.58,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.58,17.6,16.94,17.58,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.58,17.6,16.94,17.58,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.58,17.6,16.94,17.58,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.58,17.6,16.94,17.58,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.58,17.6,16.94,17.58,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.58,17.6,16.94,17.58,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.58,17.6,16.94,17.58,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.58,17.6,16.94,17.58,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.58,17.6,16.94,17.58,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.58,17.6,16.94,17.58,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.58,17.6,16.94,17.58,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.58,17.6,16.94,17.58,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.58,17.6,16.94,17.58,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.58,17.6,16.94,17.58,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.58,17.6,16.94,17.58,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.58,17.6,16.94,17.58,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.58,17.6,16.94,17.58,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.58,17.6,16.94,17.58,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.58,17.6,16.94,17.58,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.58,17.6,16.94,17.58,18.24,0.0,0.0,0,0,0.0
262,17.59,17.56,17.58,17.6,16.94,17.58,18.24,0.0,0.0,0,0,0.0
262,17.59,17.59,17.59,17.6,16.94,17.59,18.24,0.0,0.0,0,0,0.0
