tick,last,bid,pmid,ask,best_bid,mid,best_ask,bid_vwap,ask_vwap,LOB_imbalance,LOB_mass_imbalance,vol,time_factor,vol_spread,trend,trend_confidence,gtrend,gtrend_confidence,position,current_bid,position_vwap,current_ask
10,19.63,19.6,19.63,19.66,19.6,19.63,19.66,19.6,19.66,0.0,5.921189464667628e-14,0.006085088043057416,0,0,-0.0020562931034898073,1.0685974473957993,-0.0020562931034898073,1.0685974473957993,0.0,0,0.0,0
10,19.66,19.6,19.63,19.66,19.6,19.63,19.66,19.598072868778065,19.66219481796402,0.00025118472163986044,0.004174650731714324,0.00592059111573539,0.37796261107425627,0.11,-0.001493837081424964,0.8368174026438334,-0.001493837081424964,0.8368174026438334,0.0,19.52,0.0,19.74
11,19.7,19.67,19.7,19.73,19.67,19.7,19.73,19.66992503748126,19.73000499750125,0.0,-0.0011645316918442773,0.00592059111573539,0.37796261107425627,0.11,-0.001493837081424964,0.8368174026438334,-0.001493837081424964,0.8368174026438334,0.0,19.52,0.0,19.74
11,19.7,19.67,19.7,19.73,19.67,19.7,19.73,19.66992503748126,19.73000499750125,0.0,-0.0011645316918442773,0.00592059111573539,0.37796261107425627,0.11,-0.001493837081424964,0.8368174026438334,-0.001493837081424964,0.8368174026438334,0.0,19.52,0.0,19.74
11,19.7,19.67,19.7,19.73,19.67,19.7,19.73,19.66992503748126,19.73000499750125,0.0,-0.0011645316918442773,0.00592059111573539,0.37796261107425627,0.11,-0.001493837081424964,0.8368174026438334,-0.001493837081424964,0.8368174026438334,0.0,19.52,0.0,19.74
11,19.7,19.67,19.7,19.73,19.67,19.7,19.73,19.66992503748126,19.73000499750125,0.0,-0.0011645316918442773,0.00592059111573539,0.37796261107425627,0.11,-0.001493837081424964,0.8368174026438334,-0.001493837081424964,0.8368174026438334,0.0,19.52,0.0,19.74
11,19.7,19.67,19.7,19.73,19.67,19.7,19.73,19.66992503748126,19.73000499750125,0.0,-0.0011645316918442773,0.00592059111573539,0.37796261107425627,0.11,-0.001493837081424964,0.8368174026438334,-0.001493837081424964,0.8368174026438334,0.0,19.52,0.0,19.74
11,19.7,19.67,19.7,19.73,19.67,19.7,19.73,19.66992503748126,19.73000499750125,0.0,-0.0011645316918442773,0.00592059111573539,0.37796261107425627,0.11,-0.001493837081424964,0.8368174026438334,-0.001493837081424964,0.8368174026438334,0.0,19.52,0.0,19.74
11,19.7,19.67,19.7,19.73,19.67,19.7,19.73,19.66992503748126,19.73000499750125,0.0,-0.0011645316918442773,0.00592059111573539,0.37796261107425627,0.11,-0.001493837081424964,0.8368174026438334,-0.001493837081424964,0.8368174026438334,0.0,19.52,0.0,19.74
11,19.7,19.67,19.7,19.73,19.67,19.7,19.73,19.66992503748126,19.73000499750125,0.0,-0.0011645316918442773,0.00592059111573539,0.37796261107425627,0.11,-0.001493837081424964,0.8368174026438334,-0.001493837081424964,0.8368174026438334,0.0,19.52,0.0,19.74
11,19.73,19.67,19.7,19.73,19.67,19.7,19.73,19.668116548621956,19.732534980581196,0.0003900063351282864,0.010114018353721332,0.006040142666484,0.37796261107425627,0.11,-0.0013409536902309446,0.7363070598681836,-0.0013409536902309446,0.7363070598681836,0.0,19.52,0.0,19.74
11,19.73,19.67,19.7,19.73,19.67,19.7,19.73,19.668116548621956,19.732534980581196,0.0003900063351282864,0.010114018353721332,0.006040142666484,0.37796261107425627,0.11,-0.0013409536902309446,0.7363070598681836,-0.0013409536902309446,0.7363070598681836,0.0,19.52,0.0,19.74
11,19.73,19.67,19.7,19.73,19.67,19.7,19.73,19.668116548621956,19.732534980581196,0.0003900063351282864,0.010114018353721332,0.006040142666484,0.37796261107425627,0.11,-0.0013409536902309446,0.7363070598681836,-0.0013409536902309446,0.7363070598681836,0.0,19.52,0.0,19.74
11,19.73,19.67,19.7,19.73,19.67,19.7,19.73,19.668116548621956,19.732534980581196,0.0003900063351282864,0.010114018353721332,0.006040142666484,0.37796261107425627,0.11,-0.0013409536902309446,0.7363070598681836,-0.0013409536902309446,0.7363070598681836,0.0,19.52,0.0,19.74
11,19.73,19.67,19.7,19.73,19.67,19.7,19.73,19.668116548621956,19.732534980581196,0.0003900063351282864,0.010114018353721332,0.006040142666484,0.37796261107425627,0.11,-0.0013409536902309446,0.7363070598681836,-0.0013409536902309446,0.7363070598681836,0.0,19.52,0.0,19.74
11,19.73,19.67,19.7,19.73,19.67,19.7,19.73,19.668116548621956,19.732534980581196,0.0003900063351282864,0.010114018353721332,0.006040142666484,0.37796261107425627,0.11,-0.0013409536902309446,0.7363070598681836,-0.0013409536902309446,0.7363070598681836,0.0,19.52,0.0,19.74
11,19.73,19.67,19.7,19.73,19.67,19.7,19.73,19.668116548621956,19.732534980581196,0.0003900063351282864,0.010114018353721332,0.006040142666484,0.37796261107425627,0.11,-0.0013409536902309446,0.7363070598681836,-0.0013409536902309446,0.7363070598681836,0.0,19.52,0.0,19.74
11,19.73,19.72,19.73,19.73,19.72,19.725,19.73,19.66817049954235,19.732534980581196,0.0009102007784195353,-0.7658652579938657,0.006040142666484,0.37796261107425627,0.11,-0.0013409536902309446,0.7363070598681836,-0.0013409536902309446,0.7363070598681836,0.0,19.52,0.0,19.74
11,19.73,19.72,19.73,19.73,19.72,19.725,19.73,19.66817049954235,19.732534980581196,0.0009102007784195353,-0.7658652579938657,0.006040142666484,0.37796261107425627,0.11,-0.0013409536902309446,0.7363070598681836,-0.0013409536902309446,0.7363070598681836,0.0,19.52,0.0,19.74
11,19.73,19.72,19.73,19.73,19.72,19.725,19.73,19.66817049954235,19.732534980581196,0.0009102007784195353,-0.7658652579938657,0.006040142666484,0.37796261107425627,0.11,-0.0013409536902309446,0.7363070598681836,-0.0013409536902309446,0.7363070598681836,0.0,19.52,0.0,19.74
11,19.73,19.72,19.73,19.73,19.72,19.725,19.73,19.66817049954235,19.732534980581196,0.0009102007784195353,-0.7658652579938657,0.006040142666484,0.37796261107425627,0.11,-0.0013409536902309446,0.7363070598681836,-0.0013409536902309446,0.7363070598681836,0.0,19.52,0.0,19.74
11,19.73,19.72,19.73,19.73,19.72,19.725,19.73,19.66817049954235,19.732534980581196,0.0009102007784195353,-0.7658652579938657,0.006040142666484,0.37796261107425627,0.11,-0.0013409536902309446,0.7363070598681836,-0.0013409536902309446,0.7363070598681836,0.0,19.52,0.0,19.74
11,19.73,19.72,19.73,19.73,19.72,19.725,19.73,19.66817049954235,19.732534980581196,0.0009102007784195353,-0.7658652579938657,0.006040142666484,0.37796261107425627,0.11,-0.0013409536902309446,0.7363070598681836,-0.0013409536902309446,0.7363070598681836,0.0,19.52,0.0,19.74
11,19.73,19.72,19.73,19.73,19.72,19.725,19.73,19.66817049954235,19.732534980581196,0.0009102007784195353,-0.7658652579938657,0.005838275386764302,0.37796261107425627,0.11,-0.0016467213855564419,0.9354663952991331,-0.0016467213855564419,0.9354663952991331,0.0,19.52,0.0,19.74
11,19.67,19.67,19.7,19.73,19.67,19.7,19.73,19.66811652625809,19.732534980581196,0.00038406943341839613,0.010113667676947055,0.005838275386764302,0.37796261107425627,0.11,-0.0016467213855564419,0.9354663952991331,-0.0016467213855564419,0.9354663952991331,0.0,19.52,0.0,19.74
11,19.67,19.67,19.7,19.73,19.67,19.7,19.73,19.66811652625809,19.732534980581196,0.00038406943341839613,0.010113667676947055,0.005838275386764302,0.37796261107425627,0.11,-0.0016467213855564419,0.9354663952991331,-0.0016467213855564419,0.9354663952991331,0.0,19.52,0.0,19.74
11,19.67,19.67,19.7,19.73,19.67,19.7,19.73,19.66811652625809,19.732534980581196,0.00038406943341839613,0.010113667676947055,0.005838275386764302,0.37796261107425627,0.11,-0.0016467213855564419,0.9354663952991331,-0.0016467213855564419,0.9354663952991331,0.0,19.52,0.0,19.74
11,19.67,19.67,19.7,19.73,19.67,19.7,19.73,19.66811652625809,19.732534980581196,0.00038406943341839613,0.010113667676947055,0.005838275386764302,0.37796261107425627,0.11,-0.0016467213855564419,0.9354663952991331,-0.0016467213855564419,0.9354663952991331,0.0,19.52,0.0,19.74
11,19.67,19.67,19.7,19.73,19.67,19.7,19.73,19.66811652625809,19.732534980581196,0.00038406943341839613,0.010113667676947055,0.005838275386764302,0.37796261107425627,0.11,-0.0016467213855564419,0.9354663952991331,-0.0016467213855564419,0.9354663952991331,0.0,19.52,0.0,19.74
12,19.69,19.66,19.69,19.72,19.66,19.69,19.72,19.65993003498251,19.7200099950025,0.0,-0.0009981700216652848,0.005597309252641589,0.37796261107425627,0.11,-0.0014044606011975663,0.8691955208086252,-0.0014044606011975663,0.8691955208086252,0.0,19.52,0.0,19.74
12,19.69,19.66,19.69,19.72,19.66,19.69,19.72,19.65993003498251,19.7200099950025,0.0,-0.0009981700216652848,0.005597309252641589,0.37796261107425627,0.11,-0.0014044606011975663,0.8691955208086252,-0.0014044606011975663,0.8691955208086252,0.0,19.52,0.0,19.74
12,19.69,19.66,19.69,19.72,19.66,19.69,19.72,19.65993003498251,19.7200099950025,0.0,-0.0009981700216652848,0.005597309252641589,0.37796261107425627,0.11,-0.0014044606011975663,0.8691955208086252,-0.0014044606011975663,0.8691955208086252,0.0,19.52,0.0,19.74
