tick,last,bid,mid,ask,current_bid,mid,current_ask,position,position_vwap,pnl_per_share,realized
102,20.19,20.19,20.2,20.21,20.16,20.2,20.24,0.0,0.0,0.0,0.0
103,20.28,20.25,20.28,20.31,20.16,20.28,20.24,0.0,0.0,0.0,0.0
103,20.28,20.25,20.28,20.31,20.16,20.28,20.24,0.0,0.0,0.0,0.0
103,20.28,20.25,20.28,20.31,20.16,20.28,20.24,0.0,0.0,0.0,0.0
103,20.28,20.25,20.28,20.31,20.16,20.28,20.24,0.0,0.0,0.0,0.0
103,20.28,20.25,20.28,20.31,20.16,20.28,20.24,0.0,0.0,0.0,0.0
103,20.28,20.25,20.28,20.31,20.16,20.28,20.24,0.0,0.0,0.0,0.0
103,20.28,20.25,20.28,20.31,20.16,20.28,20.24,0.0,0.0,0.0,0.0
103,20.28,20.25,20.28,20.31,20.16,20.28,20.24,0.0,0.0,0.0,0.0
103,20.28,20.25,20.28,20.31,20.16,20.28,20.24,0.0,0.0,0.0,0.0
103,20.25,20.26,20.29,20.31,20.25,20.29,20.33,-5000.0,20.25,-0.04,-50.0
103,20.25,20.26,20.29,20.31,20.25,20.29,20.33,-5000.0,20.25,-0.04,-50.0
103,20.25,20.26,20.29,20.31,20.25,20.29,20.33,-5000.0,20.25,-0.04,-50.0
103,20.25,20.26,20.29,20.31,20.25,20.29,20.33,-5000.0,20.25,-0.04,-50.0
103,20.25,20.26,20.29,20.31,20.25,20.29,20.33,-5000.0,20.25,-0.04,-50.0
103,20.25,20.26,20.29,20.31,20.25,20.29,20.33,-5000.0,20.25,-0.04,-50.0
103,20.25,20.26,20.29,20.31,20.25,20.29,20.33,-5000.0,20.25,-0.04,-50.0
103,20.25,20.26,20.29,20.31,20.25,20.29,20.33,-5000.0,20.25,-0.04,-50.0
103,20.31,20.26,20.29,20.31,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
103,20.31,20.26,20.29,20.31,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
103,20.31,20.26,20.29,20.31,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
103,20.31,20.26,20.29,20.31,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
103,20.31,20.26,20.29,20.31,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
103,20.31,20.26,20.29,20.31,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
103,20.31,20.26,20.29,20.31,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
103,20.31,20.26,20.29,20.31,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
103,20.31,20.26,20.29,20.31,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
103,20.31,20.29,20.3,20.31,20.25,20.3,20.33,0.0,0.0,0.0,-400.0
103,20.31,20.29,20.3,20.31,20.25,20.3,20.33,0.0,0.0,0.0,-400.0
103,20.31,20.29,20.3,20.31,20.25,20.3,20.33,0.0,0.0,0.0,-400.0
103,20.31,20.29,20.3,20.31,20.25,20.3,20.33,0.0,0.0,0.0,-400.0
103,20.31,20.29,20.3,20.31,20.25,20.3,20.33,0.0,0.0,0.0,-400.0
103,20.31,20.29,20.3,20.31,20.25,20.3,20.33,0.0,0.0,0.0,-400.0
103,20.31,20.29,20.3,20.31,20.25,20.3,20.33,0.0,0.0,0.0,-400.0
103,20.31,20.29,20.3,20.31,20.25,20.3,20.33,0.0,0.0,0.0,-400.0
103,20.31,20.29,20.3,20.31,20.25,20.3,20.33,0.0,0.0,0.0,-400.0
103,20.31,20.29,20.3,20.31,20.25,20.3,20.33,0.0,0.0,0.0,-400.0
103,20.31,20.29,20.3,20.31,20.25,20.3,20.33,0.0,0.0,0.0,-400.0
103,20.31,20.29,20.3,20.31,20.25,20.3,20.33,0.0,0.0,0.0,-400.0
103,20.31,20.29,20.3,20.31,20.25,20.3,20.33,0.0,0.0,0.0,-400.0
103,20.29,20.26,20.29,20.32,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.29,20.32,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.29,20.32,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.29,20.32,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.29,20.32,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.29,20.32,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.29,20.32,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.29,20.32,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.29,20.32,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.29,20.32,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.29,20.32,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.29,20.32,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.29,20.32,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.29,20.32,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.29,20.32,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.29,20.32,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.29,20.32,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.29,20.32,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.29,20.32,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.29,20.32,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.29,20.32,20.25,20.29,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.27,20.27,20.25,20.27,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.27,20.27,20.25,20.27,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.27,20.27,20.25,20.27,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.27,20.27,20.25,20.27,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.27,20.27,20.25,20.27,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.27,20.27,20.25,20.27,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.27,20.27,20.25,20.27,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.27,20.27,20.25,20.27,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.27,20.27,20.25,20.27,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.27,20.27,20.25,20.27,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.27,20.27,20.25,20.27,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.27,20.27,20.25,20.27,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.27,20.27,20.25,20.27,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.27,20.27,20.25,20.27,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.27,20.27,20.25,20.27,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.27,20.27,20.25,20.27,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.27,20.27,20.25,20.27,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.27,20.27,20.25,20.27,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.27,20.27,20.25,20.27,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.27,20.27,20.25,20.27,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.27,20.27,20.25,20.27,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.27,20.27,20.25,20.27,20.33,0.0,0.0,0.0,-400.0
104,20.29,20.26,20.27,20.27,20.25,20.27,20.33,0.0,0.0,0.0,-400.0
104,20.27,20.26,20.27,20.27,20.25,20.27,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.31,20.33,20.25,20.31,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.3,20.31,20.25,20.3,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.3,20.31,20.25,20.3,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.3,20.31,20.25,20.3,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.3,20.31,20.25,20.3,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.3,20.31,20.25,20.3,20.33,0.0,0.0,0.0,-400.0
105,20.32,20.29,20.3,20.31,20.25,20.3,20.33,0.0,0.0,0.0,-400.0
