tick,last,bid,mid,ask,current_bid,mid,current_ask,position,position_vwap,pnl,pnl_threshold,realized
tick,last,bid,mid,ask,current_bid,mid,current_ask,position,position_vwap,pnl,pnl_threshold,realized
47,19.94,19.95,19.96,19.97,19.86,19.96,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
48,19.98,19.97,19.98,20.0,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
49,19.98,19.95,19.98,20.01,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
49,19.98,19.95,19.98,20.01,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
49,19.98,19.95,19.98,20.01,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
49,19.98,19.95,19.98,20.01,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
49,19.98,19.95,19.98,20.01,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
49,19.98,19.95,19.98,20.01,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
49,19.98,19.95,19.98,20.01,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
49,19.98,19.95,19.98,20.01,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
49,19.98,19.95,19.98,20.01,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
49,19.98,19.95,19.98,20.01,19.86,19.98,20.06,0.0,0.0,0,0,-625.0
