tick,n_open_orders,last,bid,mid,ask,current_bid,mid,current_ask,position,position_vwap,pnl_per_share,realized
208,0,19.85,19.8,19.83,19.85,19.8,19.83,19.9,0.0,0.0,0.0,-1935.0
208,0,19.85,19.8,19.83,19.85,19.8,19.83,19.9,0.0,0.0,0.0,-1935.0
208,0,19.85,19.8,19.83,19.85,19.8,19.83,19.9,0.0,0.0,0.0,-1935.0
208,0,19.85,19.8,19.83,19.85,19.8,19.83,19.9,0.0,0.0,0.0,-1935.0
208,0,19.85,19.8,19.83,19.85,19.8,19.83,19.9,0.0,0.0,0.0,-1935.0
208,0,19.85,19.8,19.83,19.85,19.8,19.83,19.9,0.0,0.0,0.0,-1935.0
208,0,19.85,19.8,19.83,19.85,19.8,19.83,19.9,0.0,0.0,0.0,-1935.0
208,0,19.85,19.8,19.83,19.85,19.8,19.83,19.9,0.0,0.0,0.0,-1935.0
208,0,19.85,19.8,19.83,19.85,19.8,19.83,19.9,0.0,0.0,0.0,-1935.0
208,0,19.79,19.79,19.82,19.85,19.72,19.82,19.84,5000.0,19.8,0.019999999999999574,-1910.0
209,0,19.81,19.78,19.81,19.84,19.71,19.81,19.84,5000.0,19.8,0.00999999999999801,-1910.0
209,0,19.81,19.78,19.81,19.84,19.71,19.81,19.84,5000.0,19.8,0.00999999999999801,-1910.0
209,0,19.81,19.83,19.84,19.84,19.74,19.84,19.87,5000.0,19.8,0.03999999999999915,-1910.0
209,0,19.83,19.83,19.84,19.84,19.74,19.84,19.87,5000.0,19.8,0.03999999999999915,-1910.0
210,0,19.75,19.74,19.76,19.78,19.66,19.76,19.79,5000.0,19.8,-0.03999999999999915,-1910.0
210,0,19.75,19.72,19.74,19.77,19.64,19.74,19.77,5000.0,19.8,-0.060000000000002274,-1910.0
210,0,19.75,19.73,19.75,19.77,19.65,19.75,19.77,5000.0,19.8,-0.05000000000000071,-1910.0
211,0,19.74,19.71,19.71,19.72,19.61,19.71,19.73,5000.0,19.8,-0.08999999999999986,-1910.0
211,0,19.74,19.71,19.71,19.72,19.61,19.71,19.73,5000.0,19.8,-0.08999999999999986,-1910.0
212,0,19.72,19.69,19.72,19.75,19.62,19.72,19.74,5000.0,19.8,-0.08000000000000185,-1910.0
212,0,19.74,19.74,19.74,19.75,19.69,19.74,19.79,0.0,0.0,0.0,-2260.0
212,0,19.74,19.74,19.74,19.75,19.69,19.74,19.79,0.0,0.0,0.0,-2260.0
213,0,19.82,19.78,19.8,19.81,19.75,19.8,19.85,0.0,0.0,0.0,-2260.0
213,0,19.82,19.78,19.8,19.81,19.75,19.8,19.85,0.0,0.0,0.0,-2260.0
214,0,19.82,19.79,19.82,19.85,19.77,19.82,19.87,0.0,0.0,0.0,-2260.0
214,0,19.85,19.79,19.81,19.84,19.76,19.81,19.86,0.0,0.0,0.0,-2260.0
214,0,19.79,19.79,19.81,19.84,19.76,19.81,19.86,0.0,0.0,0.0,-2260.0
215,0,19.77,19.76,19.77,19.78,19.72,19.77,19.82,0.0,0.0,0.0,-2260.0
215,0,19.77,19.74,19.76,19.78,19.71,19.76,19.81,0.0,0.0,0.0,-2260.0
