tick,last,bid,mid,ask,current_bid,mid,current_ask,position,position_vwap,pnl,pnl_threshold,realized
35,17.81,17.83,17.84,17.84,17.08,17.84,18.6,0.0,0.0,0,0,0.0
35,17.81,17.83,17.84,17.84,17.08,17.84,18.6,0.0,0.0,0,0,0.0
35,17.81,17.83,17.84,17.84,17.08,17.84,18.6,0.0,0.0,0,0,0.0
35,17.81,17.83,17.84,17.84,17.08,17.84,18.6,0.0,0.0,0,0,0.0
35,17.81,17.83,17.84,17.84,17.08,17.84,18.6,0.0,0.0,0,0,0.0
35,17.81,17.83,17.84,17.84,17.08,17.84,18.6,0.0,0.0,0,0,0.0
35,17.81,17.83,17.84,17.84,17.08,17.84,18.6,0.0,0.0,0,0,0.0
35,17.81,17.83,17.84,17.84,17.08,17.84,18.6,0.0,0.0,0,0,0.0
35,17.81,17.83,17.84,17.84,17.08,17.84,18.6,0.0,0.0,0,0,0.0
35,17.81,17.83,17.84,17.84,17.08,17.84,18.6,0.0,0.0,0,0,0.0
35,17.81,17.83,17.84,17.84,17.08,17.84,18.6,0.0,0.0,0,0,0.0
35,17.81,17.83,17.84,17.84,17.08,17.84,18.6,0.0,0.0,0,0,0.0
35,17.81,17.83,17.84,17.84,17.08,17.84,18.6,0.0,0.0,0,0,0.0
35,17.81,17.83,17.84,17.84,17.08,17.84,18.6,0.0,0.0,0,0,0.0
35,17.81,17.83,17.84,17.84,17.08,17.84,18.6,0.0,0.0,0,0,0.0
35,17.81,17.83,17.84,17.84,17.08,17.84,18.6,0.0,0.0,0,0,0.0
35,17.84,17.83,17.84,17.84,17.08,17.84,18.6,0.0,0.0,0,0,0.0
35,17.84,17.83,17.84,17.84,17.08,17.84,18.6,0.0,0.0,0,0,0.0
35,17.84,17.83,17.84,17.84,17.08,17.84,18.6,0.0,0.0,0,0,0.0
35,17.84,17.83,17.84,17.84,17.08,17.84,18.6,0.0,0.0,0,0,0.0
35,17.84,17.83,17.84,17.84,17.08,17.84,18.6,0.0,0.0,0,0,0.0
35,17.84,17.83,17.84,17.84,17.08,17.84,18.6,0.0,0.0,0,0,0.0
35,17.84,17.83,17.84,17.84,17.08,17.84,18.6,0.0,0.0,0,0,0.0
35,17.84,17.83,17.84,17.84,17.08,17.84,18.6,0.0,0.0,0,0,0.0
35,17.84,17.83,17.84,17.84,17.08,17.84,18.6,0.0,0.0,0,0,0.0
