tick,last,bid,pmid,ask,best_bid,mid,best_ask,bid_vwap,ask_vwap,LOB_imbalance,LOB_mass_imbalance,vol,time_factor,vol_spread,trend,trend_confidence,gtrend,gtrend_confidence,position,current_bid,position_vwap,current_ask
10,20.17,20.14,20.17,20.2,20.14,20.17,20.2,20.14,20.2,0.0,-5.921189464667628e-14,0.012026034643671767,0,0,0.001068335360604483,0.2809114559701509,0.001068335360604483,0.2809114559701509,0.0,0,0.0,0
10,20.17,20.16,20.16,20.17,20.16,20.165,20.17,20.137533643564357,20.200706014394644,-0.00018610397272586884,0.13043135552310323,0.012026034643671767,0.3749878456277522,0.23,0.001068335360604483,0.2809114559701509,0.001068335360604483,0.2809114559701509,0.0,19.94,0.0,20.4
10,20.17,20.16,20.16,20.17,20.16,20.165,20.17,20.137533643564357,20.200706014394644,-0.00018610397272586884,0.13043135552310323,0.012026034643671767,0.3749878456277522,0.23,0.001068335360604483,0.2809114559701509,0.001068335360604483,0.2809114559701509,0.0,19.94,0.0,20.4
10,20.17,20.16,20.16,20.17,20.16,20.165,20.17,20.137533643564357,20.200706014394644,-0.00018610397272586884,0.13043135552310323,0.012026034643671767,0.3749878456277522,0.23,0.001068335360604483,0.2809114559701509,0.001068335360604483,0.2809114559701509,0.0,19.94,0.0,20.4
10,20.17,20.16,20.16,20.17,20.16,20.165,20.17,20.137533643564357,20.200706014394644,-0.00018610397272586884,0.13043135552310323,0.012026034643671767,0.3749878456277522,0.23,0.001068335360604483,0.2809114559701509,0.001068335360604483,0.2809114559701509,0.0,19.94,0.0,20.4
10,20.17,20.16,20.16,20.17,20.16,20.165,20.17,20.137533643564357,20.200706014394644,-0.00018610397272586884,0.13043135552310323,0.012026034643671767,0.3749878456277522,0.23,0.001068335360604483,0.2809114559701509,0.001068335360604483,0.2809114559701509,0.0,19.94,0.0,20.4
10,20.17,20.16,20.16,20.17,20.16,20.165,20.17,20.137533643564357,20.200706014394644,-0.00018610397272586884,0.13043135552310323,0.012026034643671767,0.3749878456277522,0.23,0.001068335360604483,0.2809114559701509,0.001068335360604483,0.2809114559701509,0.0,19.94,0.0,20.4
10,20.17,20.16,20.16,20.17,20.16,20.165,20.17,20.137514087714084,20.20072573717733,-0.0001860855518426429,0.13035294856854546,0.012026034643671767,0.3749878456277522,0.23,0.001068335360604483,0.2809114559701509,0.001068335360604483,0.2809114559701509,0.0,19.94,0.0,20.4
10,20.17,20.16,20.16,20.17,20.16,20.165,20.17,20.137514087714084,20.20072573717733,-0.0001860855518426429,0.13035294856854546,0.012026034643671767,0.3749878456277522,0.23,0.001068335360604483,0.2809114559701509,0.001068335360604483,0.2809114559701509,0.0,19.94,0.0,20.4
10,20.17,20.16,20.16,20.17,20.16,20.165,20.17,20.137514087714084,20.20072573717733,-0.0001860855518426429,0.13035294856854546,0.012026034643671767,0.3749878456277522,0.23,0.001068335360604483,0.2809114559701509,0.001068335360604483,0.2809114559701509,0.0,19.94,0.0,20.4
10,20.17,20.16,20.16,20.17,20.16,20.165,20.17,20.137514087714084,20.20072573717733,-0.0001860855518426429,0.13035294856854546,0.012026034643671767,0.3749878456277522,0.23,0.001068335360604483,0.2809114559701509,0.001068335360604483,0.2809114559701509,0.0,19.94,0.0,20.4
10,20.17,20.16,20.16,20.17,20.16,20.165,20.17,20.137514087714084,20.20072573717733,-0.0001860855518426429,0.13035294856854546,0.012026034643671767,0.3749878456277522,0.23,0.001068335360604483,0.2809114559701509,0.001068335360604483,0.2809114559701509,0.0,19.94,0.0,20.4
10,20.17,20.16,20.16,20.17,20.16,20.165,20.17,20.137514087714084,20.20072573717733,-0.0001860855518426429,0.13035294856854546,0.012026034643671767,0.3749878456277522,0.23,0.001068335360604483,0.2809114559701509,0.001068335360604483,0.2809114559701509,0.0,19.94,0.0,20.4
10,20.17,20.16,20.16,20.17,20.16,20.165,20.17,20.137514087714084,20.20072573717733,-0.0001860855518426429,0.13035294856854546,0.012026034643671767,0.3749878456277522,0.23,0.001068335360604483,0.2809114559701509,0.001068335360604483,0.2809114559701509,0.0,19.94,0.0,20.4
10,20.15,20.15,20.16,20.17,20.15,20.16,20.17,20.137490846666044,20.20072573717733,-0.0007695362677391975,0.2880780483065976,0.01184862963183707,0.3749878456277522,0.23,0.0009559883321187707,0.25513452122885383,0.0009559883321187707,0.25513452122885383,0.0,19.94,0.0,20.4
10,20.15,20.15,20.16,20.17,20.15,20.16,20.17,20.137490846666044,20.20072573717733,-0.0007695362677391975,0.2880780483065976,0.01184862963183707,0.3749878456277522,0.23,0.0009559883321187707,0.25513452122885383,0.0009559883321187707,0.25513452122885383,0.0,19.94,0.0,20.4
10,20.15,20.15,20.16,20.17,20.15,20.16,20.17,20.137490846666044,20.20072573717733,-0.0007695362677391975,0.2880780483065976,0.01184862963183707,0.3749878456277522,0.23,0.0009559883321187707,0.25513452122885383,0.0009559883321187707,0.25513452122885383,0.0,19.94,0.0,20.4
10,20.15,20.15,20.16,20.17,20.15,20.16,20.17,20.137490846666044,20.20072573717733,-0.0007695362677391975,0.2880780483065976,0.01184862963183707,0.3749878456277522,0.23,0.0009559883321187707,0.25513452122885383,0.0009559883321187707,0.25513452122885383,0.0,19.94,0.0,20.4
10,20.15,20.15,20.16,20.17,20.15,20.16,20.17,20.137490846666044,20.20072573717733,-0.0007695362677391975,0.2880780483065976,0.01184862963183707,0.3749878456277522,0.23,0.0009559883321187707,0.25513452122885383,0.0009559883321187707,0.25513452122885383,0.0,19.94,0.0,20.4
10,20.15,20.15,20.16,20.17,20.15,20.16,20.17,20.137490846666044,20.20072573717733,-0.0007695362677391975,0.2880780483065976,0.01184862963183707,0.3749878456277522,0.23,0.0009559883321187707,0.25513452122885383,0.0009559883321187707,0.25513452122885383,0.0,19.94,0.0,20.4
10,20.15,20.15,20.16,20.17,20.15,20.16,20.17,20.137490846666044,20.20072573717733,-0.0007695362677391975,0.2880780483065976,0.01184862963183707,0.3749878456277522,0.23,0.0009559883321187707,0.25513452122885383,0.0009559883321187707,0.25513452122885383,0.0,19.94,0.0,20.4
10,20.15,20.15,20.16,20.17,20.15,20.16,20.17,20.137490846666044,20.20075930473016,-0.0013431933159058042,0.2884557638137456,0.01184862963183707,0.3749878456277522,0.23,0.0009559883321187707,0.25513452122885383,0.0009559883321187707,0.25513452122885383,0.0,19.94,0.0,20.4
10,20.15,20.15,20.16,20.17,20.15,20.16,20.17,20.137490846666044,20.20075930473016,-0.0013431933159058042,0.2884557638137456,0.01184862963183707,0.3749878456277522,0.23,0.0009559883321187707,0.25513452122885383,0.0009559883321187707,0.25513452122885383,0.0,19.94,0.0,20.4
10,20.15,20.15,20.16,20.17,20.15,20.16,20.17,20.137490846666044,20.20075930473016,-0.0013431933159058042,0.2884557638137456,0.01184862963183707,0.3749878456277522,0.23,0.0009559883321187707,0.25513452122885383,0.0009559883321187707,0.25513452122885383,0.0,19.94,0.0,20.4
10,20.15,20.15,20.16,20.17,20.15,20.16,20.17,20.137490846666044,20.20075930473016,-0.0013431933159058042,0.2884557638137456,0.01184862963183707,0.3749878456277522,0.23,0.0009559883321187707,0.25513452122885383,0.0009559883321187707,0.25513452122885383,0.0,19.94,0.0,20.4
10,20.15,20.15,20.16,20.17,20.15,20.16,20.17,20.137490846666044,20.20075930473016,-0.0013431933159058042,0.2884557638137456,0.01184862963183707,0.3749878456277522,0.23,0.0009559883321187707,0.25513452122885383,0.0009559883321187707,0.25513452122885383,0.0,19.94,0.0,20.4
11,19.77,19.74,19.77,19.8,19.74,19.77,19.8,19.74,19.800060000000002,0.0,0.0009990009990222728,0.012825345280486233,0.3749878456277522,0.23,-0.0010244063921964971,0.2648998412031056,-0.0010244063921964971,0.2648998412031056,5000.0,19.94,19.94,20.4
11,19.77,19.74,19.77,19.8,19.74,19.77,19.8,19.74,19.800060000000002,0.0,0.0009990009990222728,0.012825345280486233,0.3749878456277522,0.23,-0.0010244063921964971,0.2648998412031056,-0.0010244063921964971,0.2648998412031056,5000.0,19.94,19.94,20.4
11,19.77,19.74,19.77,19.8,19.74,19.77,19.8,19.74,19.800060000000002,0.0,0.0009990009990222728,0.012825345280486233,0.3749878456277522,0.23,-0.0010244063921964971,0.2648998412031056,-0.0010244063921964971,0.2648998412031056,5000.0,19.94,19.94,20.4
11,19.77,19.74,19.77,19.8,19.74,19.77,19.8,19.74,19.800060000000002,0.0,0.0009990009990222728,0.012825345280486233,0.3749878456277522,0.23,-0.0010244063921964971,0.2648998412031056,-0.0010244063921964971,0.2648998412031056,5000.0,19.94,19.94,20.4
11,19.77,19.74,19.77,19.8,19.74,19.77,19.8,19.74,19.800060000000002,0.0,0.0009990009990222728,0.012825345280486233,0.3749878456277522,0.23,-0.0010244063921964971,0.2648998412031056,-0.0010244063921964971,0.2648998412031056,5000.0,19.94,19.94,20.4
11,19.77,19.74,19.77,19.8,19.74,19.77,19.8,19.74,19.800060000000002,0.0,0.0009990009990222728,0.012825345280486233,0.3749878456277522,0.23,-0.0010244063921964971,0.2648998412031056,-0.0010244063921964971,0.2648998412031056,5000.0,19.94,19.94,20.4
11,19.77,19.74,19.77,19.8,19.74,19.77,19.8,19.74,19.800060000000002,0.0,0.0009990009990222728,0.012825345280486233,0.3749878456277522,0.23,-0.0010244063921964971,0.2648998412031056,-0.0010244063921964971,0.2648998412031056,5000.0,19.94,19.94,20.4
11,19.77,19.74,19.77,19.8,19.74,19.77,19.8,19.74,19.800060000000002,0.0,0.0009990009990222728,0.012825345280486233,0.3749878456277522,0.23,-0.0010244063921964971,0.2648998412031056,-0.0010244063921964971,0.2648998412031056,5000.0,19.94,19.94,20.4
11,19.77,19.74,19.77,19.8,19.74,19.77,19.8,19.74,19.800060000000002,0.0,0.0009990009990222728,0.012825345280486233,0.3749878456277522,0.23,-0.0010244063921964971,0.2648998412031056,-0.0010244063921964971,0.2648998412031056,5000.0,19.94,19.94,20.4
