tick,last,bid,mid,ask,bid_vwap,ask_vwap,LOB_imbalance,LOB_mass_imbalance,vol,time_factor,vol_spread,trend,trend_confidence,gtrend,gtrend_confidence,position,current_bid,position_vwap,current_ask
79,19.73,19.7,19.73,19.76,19.7,19.76,0.0,0.0,0.011267402627006888,0,0,8.757221697660583e-05,0.05824154037567795,-0.00010436677386385368,0.08232622612157008,0.0,0,0.0,0
79,19.73,19.7,19.73,19.76,19.7,19.76,0.0,0.0,0.011267402627006888,0.6307002017902869,0.28,8.757221697660583e-05,0.05824154037567795,-0.00010436677386385368,0.08232622612157008,0.0,19.45,0.0,20.01
79,19.73,19.7,19.73,19.76,19.7,19.76,0.0,0.0,0.011267402627006888,0.6307002017902869,0.28,8.757221697660583e-05,0.05824154037567795,-0.00010436677386385368,0.08232622612157008,0.0,19.45,0.0,20.01
79,19.73,19.7,19.73,19.76,19.7,19.76,0.0,0.0,0.011267402627006888,0.6307002017902869,0.28,8.757221697660583e-05,0.05824154037567795,-0.00010436677386385368,0.08232622612157008,0.0,19.45,0.0,20.01
79,19.73,19.7,19.73,19.76,19.7,19.76,0.0,0.0,0.011267402627006888,0.6307002017902869,0.28,8.757221697660583e-05,0.05824154037567795,-0.00010436677386385368,0.08232622612157008,0.0,19.45,0.0,20.01
79,19.73,19.72,19.74,19.76,19.69826969002056,19.761592139606545,0.0008686171970375998,-0.3180257634466013,0.011267402627006888,0.6307002017902869,0.28,8.757221697660583e-05,0.05824154037567795,-0.00010436677386385368,0.08232622612157008,0.0,19.45,0.0,20.01
79,19.73,19.72,19.74,19.76,19.69826969002056,19.761592139606545,0.0008686171970375998,-0.3180257634466013,0.011267402627006888,0.6307002017902869,0.28,8.757221697660583e-05,0.05824154037567795,-0.00010436677386385368,0.08232622612157008,0.0,19.45,0.0,20.01
79,19.73,19.72,19.74,19.76,19.69826969002056,19.761592139606545,0.0008686171970375998,-0.3180257634466013,0.011267402627006888,0.6307002017902869,0.28,8.757221697660583e-05,0.05824154037567795,-0.00010436677386385368,0.08232622612157008,0.0,19.45,0.0,20.01
79,19.73,19.72,19.74,19.76,19.69826969002056,19.761592139606545,0.0008686171970375998,-0.3180257634466013,0.011267402627006888,0.6307002017902869,0.28,8.757221697660583e-05,0.05824154037567795,-0.00010436677386385368,0.08232622612157008,0.0,19.45,0.0,20.01
79,19.73,19.72,19.74,19.76,19.69826969002056,19.761592139606545,0.0008686171970375998,-0.3180257634466013,0.011267402627006888,0.6307002017902869,0.28,8.757221697660583e-05,0.05824154037567795,-0.00010436677386385368,0.08232622612157008,0.0,19.45,0.0,20.01
79,19.73,19.72,19.74,19.76,19.69826969002056,19.761592139606545,0.0008686171970375998,-0.3180257634466013,0.011267402627006888,0.6307002017902869,0.28,8.757221697660583e-05,0.05824154037567795,-0.00010436677386385368,0.08232622612157008,0.0,19.45,0.0,20.01
79,19.73,19.72,19.74,19.76,19.69826969002056,19.761592139606545,0.0008686171970375998,-0.3180257634466013,0.011267402627006888,0.6307002017902869,0.28,8.757221697660583e-05,0.05824154037567795,-0.00010436677386385368,0.08232622612157008,0.0,19.45,0.0,20.01
79,19.73,19.72,19.74,19.76,19.69827967629985,19.761592139606545,0.0012944593382533997,-0.31791819560229173,0.011267402627006888,0.6307002017902869,0.28,8.757221697660583e-05,0.05824154037567795,-0.00010436677386385368,0.08232622612157008,0.0,19.45,0.0,20.01
79,19.73,19.72,19.74,19.76,19.69827967629985,19.761592139606545,0.0012944593382533997,-0.31791819560229173,0.011267402627006888,0.6307002017902869,0.28,8.757221697660583e-05,0.05824154037567795,-0.00010436677386385368,0.08232622612157008,0.0,19.45,0.0,20.01
79,19.73,19.72,19.74,19.76,19.69827967629985,19.761592139606545,0.0012944593382533997,-0.31791819560229173,0.011267402627006888,0.6307002017902869,0.28,8.757221697660583e-05,0.05824154037567795,-0.00010436677386385368,0.08232622612157008,0.0,19.45,0.0,20.01
79,19.73,19.72,19.74,19.76,19.69827967629985,19.761592139606545,0.0012944593382533997,-0.31791819560229173,0.011267402627006888,0.6307002017902869,0.28,8.757221697660583e-05,0.05824154037567795,-0.00010436677386385368,0.08232622612157008,0.0,19.45,0.0,20.01
79,19.73,19.72,19.74,19.76,19.69827967629985,19.761592139606545,0.0012944593382533997,-0.31791819560229173,0.011267402627006888,0.6307002017902869,0.28,8.757221697660583e-05,0.05824154037567795,-0.00010436677386385368,0.08232622612157008,0.0,19.45,0.0,20.01
79,19.73,19.72,19.74,19.76,19.69827967629985,19.761592139606545,0.0012944593382533997,-0.31791819560229173,0.011267402627006888,0.6307002017902869,0.28,8.757221697660583e-05,0.05824154037567795,-0.00010436677386385368,0.08232622612157008,0.0,19.45,0.0,20.01
79,19.73,19.72,19.74,19.76,19.69827967629985,19.761592139606545,0.0012944593382533997,-0.31791819560229173,0.011267402627006888,0.6307002017902869,0.28,8.757221697660583e-05,0.05824154037567795,-0.00010436677386385368,0.08232622612157008,0.0,19.45,0.0,20.01
79,19.73,19.74,19.75,19.76,19.69832749994081,19.761592139606545,0.0018679322484171992,-0.6335349519797046,0.011267402627006888,0.6307002017902869,0.28,8.757221697660583e-05,0.05824154037567795,-0.00010436677386385368,0.08232622612157008,0.0,19.45,0.0,20.01
79,19.73,19.74,19.75,19.76,19.69832749994081,19.761592139606545,0.0018679322484171992,-0.6335349519797046,0.011267402627006888,0.6307002017902869,0.28,8.757221697660583e-05,0.05824154037567795,-0.00010436677386385368,0.08232622612157008,0.0,19.45,0.0,20.01
