tick,last,bid,mid,ask,bid_vwap,ask_vwap,LOB_imbalance,LOB_mass_imbalance,vol,time_factor,vol_spread,trend,trend_confidence,gtrend,gtrend_confidence,position,current_bid,position_vwap,current_ask
152,20.08,20.04,20.06,20.08,20.01852938382247,20.081946082193518,0.000985643288264505,-0.3078768602832515,0.001723515414745871,0,0,0.00019570109775827628,0.7557050325373158,2.792247964301256e-05,0.1997378093765696,0.0,0,0.0,0
152,20.08,20.04,20.06,20.08,20.01852938382247,20.081946082193518,0.000985643288264505,-0.3078768602832515,0.001723515414745871,0.6260492065647664,0.04,0.00019570109775827628,0.7557050325373158,2.792247964301256e-05,0.1997378093765696,0.0,20.02,0.0,20.1
152,20.08,20.04,20.06,20.08,20.01852938382247,20.081946082193518,0.000985643288264505,-0.3078768602832515,0.001723515414745871,0.6260492065647664,0.04,0.00019570109775827628,0.7557050325373158,2.792247964301256e-05,0.1997378093765696,0.0,20.02,0.0,20.1
152,20.08,20.04,20.06,20.08,20.01852938382247,20.081946082193518,0.000985643288264505,-0.3078768602832515,0.001723515414745871,0.6260492065647664,0.04,0.00019570109775827628,0.7557050325373158,2.792247964301256e-05,0.1997378093765696,0.0,20.02,0.0,20.1
152,20.08,20.04,20.06,20.08,20.01852938382247,20.081946082193518,0.000985643288264505,-0.3078768602832515,0.001723515414745871,0.6260492065647664,0.04,0.00019570109775827628,0.7557050325373158,2.792247964301256e-05,0.1997378093765696,0.0,20.02,0.0,20.1
152,20.08,20.04,20.06,20.08,20.01852938382247,20.081946082193518,0.000985643288264505,-0.3078768602832515,0.001723515414745871,0.6260492065647664,0.04,0.00019570109775827628,0.7557050325373158,2.792247964301256e-05,0.1997378093765696,0.0,20.02,0.0,20.1
152,20.08,20.04,20.06,20.08,20.01852938382247,20.081946082193518,0.000985643288264505,-0.3078768602832515,0.001723515414745871,0.6260492065647664,0.04,0.00019570109775827628,0.7557050325373158,2.792247964301256e-05,0.1997378093765696,0.0,20.02,0.0,20.1
152,20.08,20.04,20.06,20.08,20.018231726482885,20.081947872194867,0.0015403591927567479,-0.3110734508618972,0.001723515414745871,0.6260492065647664,0.04,0.00019570109775827628,0.7557050325373158,2.792247964301256e-05,0.1997378093765696,0.0,20.02,0.0,20.1
152,20.08,20.04,20.06,20.08,20.018231726482885,20.081947872194867,0.0015403591927567479,-0.3110734508618972,0.001723515414745871,0.6260492065647664,0.04,0.00019570109775827628,0.7557050325373158,2.792247964301256e-05,0.1997378093765696,0.0,20.02,0.0,20.1
152,20.08,20.04,20.06,20.08,20.018231726482885,20.081947872194867,0.0015403591927567479,-0.3110734508618972,0.001723515414745871,0.6260492065647664,0.04,0.00019570109775827628,0.7557050325373158,2.792247964301256e-05,0.1997378093765696,0.0,20.02,0.0,20.1
