id,period,tick,price,quantity
68,1,55,20.04,55800.0
67,1,55,20.01,48800.0
69,1,56,20.05,49200.0
70,1,58,20.1,46500.0
71,1,59,20.09,55100.0
72,1,61,20.08,59200.0
73,1,62,20.09,58200.0
74,1,62,20.11,54400.0
75,1,62,20.09,1000.0
76,1,63,20.09,44100.0
77,1,64,20.02,45400.0
79,1,65,20.0,52900.0
78,1,65,20.0,44200.0
80,1,66,19.99,40900.0
81,1,69,20.1,54300.0
82,1,70,20.05,40000.0
83,1,70,20.1,42000.0
84,1,70,20.11,7100.0
85,1,71,20.09,40400.0
86,1,71,20.08,41200.0
87,1,72,20.07,42200.0
88,1,73,20.07,43100.0
90,1,75,20.05,5600.0
92,1,75,20.02,5900.0
89,1,75,20.05,40200.0
91,1,75,20.05,45700.0
93,1,76,20.08,46300.0
94,1,76,20.08,45800.0
95,1,78,20.06,52600.0
96,1,78,20.07,2000.0
97,1,80,20.04,53200.0
98,1,81,20.05,41500.0
99,1,82,20.03,46100.0
100,1,84,20.02,47400.0
101,1,84,20.0,9400.0
102,1,85,19.99,59400.0
104,1,87,20.01,43700.0
103,1,87,19.98,45500.0
105,1,88,19.99,43800.0
106,1,88,19.98,13700.0
107,1,89,20.06,52800.0
108,1,89,20.06,1600.0
109,1,89,20.06,50300.0
110,1,90,20.05,42000.0
112,1,91,19.98,59900.0
111,1,91,19.98,53900.0
113,1,92,20.07,57700.0
114,1,92,20.06,44300.0
115,1,93,20.05,49700.0
116,1,93,20.06,10000.0
117,1,94,20.01,46300.0
118,1,97,20.09,51600.0
119,1,98,20.11,49200.0
120,1,99,20.05,50900.0
122,1,100,20.1,50400.0
121,1,100,20.11,49100.0
123,1,102,20.09,47500.0
124,1,103,20.03,46300.0
125,1,103,20.03,45200.0
126,1,104,20.05,47900.0
127,1,105,20.07,47500.0
128,1,105,20.07,2400.0
129,1,107,20.07,55100.0
130,1,108,20.02,55000.0
132,1,110,20.0,58900.0
131,1,110,20.0,53000.0
133,1,111,19.95,43800.0
134,1,111,19.94,49600.0
135,1,113,19.96,49000.0
136,1,113,19.96,7900.0
137,1,115,19.96,47200.0
138,1,116,19.94,54800.0
139,1,116,19.95,2800.0
140,1,118,19.96,54000.0
141,1,119,19.99,55300.0
142,1,119,19.99,52800.0
143,1,119,19.99,57200.0
144,1,121,19.9,41300.0
145,1,122,19.94,41800.0
146,1,125,19.9,57400.0
147,1,126,19.95,54800.0
148,1,128,19.99,55400.0
149,1,128,19.94,48800.0
150,1,130,19.98,41700.0
153,1,131,19.94,45900.0
151,1,131,20.0,51900.0
152,1,131,20.0,46000.0
154,1,134,19.99,52300.0
155,1,134,19.96,44500.0
156,1,135,20.02,41000.0
157,1,136,19.97,44000.0
158,1,137,20.01,41900.0
159,1,139,19.99,41300.0
160,1,142,20.0,43600.0
161,1,142,19.99,41100.0
162,1,143,19.99,42100.0
166,1,145,19.89,16900.0
163,1,145,19.91,44800.0
164,1,145,19.9,13200.0
165,1,145,19.9,38400.0
167,1,146,19.96,49800.0
168,1,148,19.9,45700.0
169,1,148,19.89,5200.0
170,1,149,19.93,56100.0
171,1,149,19.91,42800.0
172,1,149,19.93,600.0
173,1,150,19.91,51100.0
174,1,151,19.89,54800.0
176,1,153,19.95,700.0
175,1,153,19.94,49900.0
178,1,154,19.91,4900.0
177,1,154,19.91,47300.0
179,1,155,19.92,41700.0
180,1,156,19.85,49800.0
181,1,156,19.86,43100.0
182,1,157,19.86,58000.0
183,1,158,19.86,46900.0
184,1,158,19.86,54200.0
185,1,158,19.86,57800.0
186,1,159,19.91,45100.0
187,1,160,19.86,43600.0
189,1,161,19.84,56800.0
188,1,161,19.84,50000.0
190,1,162,19.88,52700.0
191,1,163,19.85,46400.0
192,1,164,19.94,46500.0
193,1,164,19.88,50900.0
194,1,168,19.94,41300.0
195,1,169,19.93,57400.0
196,1,170,19.99,54000.0
198,1,171,19.97,5900.0
197,1,171,19.95,47900.0
199,1,172,19.95,54700.0
201,1,173,19.91,800.0
200,1,173,19.92,49600.0
202,1,175,19.87,44800.0
203,1,175,19.93,50900.0
204,1,176,19.93,45400.0
205,1,177,19.92,47400.0
206,1,177,19.87,60100.0
207,1,177,19.86,1400.0
209,1,178,19.9,800.0
208,1,178,19.9,46300.0
211,1,179,19.95,9700.0
212,1,179,19.95,46500.0
213,1,179,19.96,11500.0
210,1,179,19.94,44500.0
214,1,180,19.94,46100.0
215,1,180,19.94,9800.0
216,1,181,20.01,44500.0
217,1,182,19.98,43900.0
220,1,184,19.99,1000.0
219,1,184,19.98,46300.0
218,1,184,19.93,54100.0
221,1,188,19.97,42000.0
222,1,188,19.98,6300.0
225,1,190,19.97,14900.0
223,1,190,19.93,55900.0
224,1,190,19.97,41200.0
226,1,191,20.01,47500.0
227,1,192,19.92,60200.0
228,1,195,19.9,48100.0
229,1,196,19.89,45700.0
230,1,197,19.91,42100.0
231,1,197,19.93,54200.0
232,1,198,19.89,41300.0
233,1,198,19.91,52200.0
234,1,198,19.89,44600.0
235,1,201,19.92,50900.0
236,1,201,19.91,41800.0
237,1,202,19.84,58000.0
239,1,203,19.9,6700.0
238,1,203,19.88,42100.0
241,1,206,19.91,49300.0
240,1,206,19.85,59300.0
242,1,207,19.81,57700.0
243,1,207,19.81,54700.0
244,1,208,19.8,45700.0
245,1,209,19.82,51000.0
246,1,211,19.88,43900.0
247,1,212,19.84,53700.0
248,1,213,19.81,53600.0
249,1,214,19.86,46900.0
250,1,214,19.87,51600.0
251,1,216,19.82,51300.0
253,1,218,19.91,50600.0
252,1,218,19.85,47200.0
254,1,219,19.87,56400.0
255,1,219,19.89,3100.0
256,1,222,19.88,42700.0
257,1,222,19.87,7800.0
258,1,224,19.9,43600.0
259,1,224,19.91,14700.0
261,1,227,19.93,52900.0
260,1,227,19.95,57300.0
262,1,228,19.94,41400.0
263,1,228,19.94,59700.0
264,1,229,19.95,53100.0
265,1,231,19.95,43400.0
266,1,231,19.91,500.0
267,1,231,19.91,54700.0
268,1,232,19.9,55900.0
269,1,232,19.93,44300.0
270,1,234,19.95,42300.0
272,1,235,19.91,42600.0
271,1,235,19.88,51400.0
273,1,236,19.95,57400.0
274,1,237,19.89,51400.0
275,1,237,19.89,54200.0
276,1,238,19.86,49800.0
277,1,238,19.84,41000.0
278,1,239,19.8,44500.0
279,1,240,19.83,49200.0
280,1,240,19.83,1700.0
281,1,245,19.76,55200.0
282,1,245,19.78,56200.0
283,1,246,19.8,53300.0
285,1,247,19.81,43600.0
286,1,247,19.8,2600.0
284,1,247,19.82,41800.0
287,1,248,19.82,43200.0
288,1,249,19.79,47800.0
289,1,250,19.82,52300.0
290,1,251,19.79,52500.0
291,1,251,19.83,43000.0
292,1,251,19.83,5700.0
293,1,252,19.85,52300.0
294,1,252,19.85,5600.0
295,1,253,19.88,45200.0
297,1,254,19.85,44900.0
298,1,254,19.84,3700.0
296,1,254,19.9,56800.0
299,1,258,19.81,48600.0
300,1,258,19.85,41700.0
301,1,258,19.85,4200.0
302,1,260,19.82,42800.0
303,1,260,19.83,48700.0
307,1,262,19.83,55600.0
304,1,262,19.89,59000.0
305,1,262,19.88,41600.0
306,1,262,19.88,5100.0
308,1,263,19.83,50100.0
309,1,264,19.84,45200.0
310,1,265,19.88,41500.0
311,1,267,19.89,54000.0
312,1,270,19.87,52700.0
313,1,270,19.85,7300.0
314,1,270,19.88,40800.0
315,1,272,19.93,41200.0
316,1,272,19.94,6500.0
317,1,273,19.95,49900.0
318,1,275,19.9,44300.0
319,1,276,19.99,47300.0
320,1,276,19.93,53400.0
321,1,277,19.98,56200.0
322,1,278,19.9,44800.0
323,1,278,19.93,46800.0
324,1,279,19.9,44100.0
325,1,279,19.86,52500.0
326,1,280,19.86,40800.0
327,1,281,19.9,46900.0
328,1,281,19.93,44900.0
329,1,282,19.9,42700.0
330,1,282,19.9,6300.0
331,1,283,19.93,46600.0
332,1,283,19.95,52400.0
333,1,284,19.91,47100.0
334,1,285,19.93,49200.0
335,1,287,19.94,40700.0
336,1,288,19.92,45800.0
339,1,290,19.9,53900.0
338,1,290,19.87,16800.0
337,1,290,19.88,40200.0
340,1,291,19.93,45000.0
341,1,291,19.94,4500.0
342,1,291,19.94,41100.0
343,1,293,19.93,49500.0
344,1,293,19.99,59400.0
345,1,293,19.99,51500.0
346,1,297,19.95,40500.0
